name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"lp__",-3583.69,0.193411,8.18706,-3597.46,-3583.24,-3570.95,1791.82,0.0481957,1.00235
"accept_stat__",0.849366,0.0317336,0.214984,0.31613,0.932298,0.997654,45.8958,0.00123449,1.03325
"stepsize__",0.177517,0.0156556,0.0191885,0.158481,0.170289,0.203781,1.50225,4.0407e-05,1.35067e+13
"treedepth__",4.23867,0.226767,1.05446,2,5,5,21.6223,0.000581588,1.04985
"n_leapfrog__",23.7365,3.51907,9.37897,5,31,31,7.10321,0.000191059,1.1204
"divergent__",0.265833,0.0113966,0.441813,0,0,1,1502.89,0.0404242,1.00381
"energy__",3649.62,0.261858,11.4528,3631.56,3649.3,3669.1,1912.91,0.0514527,1.00223
"r[1]",0.54,0.0040,0.29,0.18,0.48,1.1,5282,0.14,1.00
"r[2]",0.99,0.0048,0.30,0.56,0.95,1.5,3968,0.11,1.00
"r[3]",0.62,0.0074,0.48,0.13,0.48,1.6,4187,0.11,1.0
"r[4]",0.38,0.0034,0.21,0.11,0.34,0.80,4006,0.11,1.0
"r[5]",2.3,0.010,0.72,1.3,2.3,3.6,4890,0.13,1.0
"r[6]",0.28,0.0027,0.18,0.075,0.24,0.63,4688,0.13,1.0
"r[7]",3.2,0.014,0.94,1.9,3.1,4.9,4770,0.13,1.0
"r[8]",0.60,0.0033,0.24,0.28,0.57,1.0,5089,0.14,1.00
"r[9]",0.35,0.0033,0.21,0.10,0.31,0.77,4278,0.12,1.0
"r[10]",0.32,0.0027,0.16,0.12,0.29,0.63,3528,0.095,1.00
"r[11]",0.99,0.0053,0.36,0.48,0.94,1.6,4642,0.12,1.0
"r[12]",3.0,0.0094,0.67,2.0,2.9,4.1,5088,0.14,1.00
"r[13]",1.1,0.010,0.73,0.24,0.94,2.5,5010,0.13,1.00
"r[14]",1.4,0.0041,0.31,0.92,1.4,1.9,5618,0.15,1.00
"r[15]",3.3,0.011,0.77,2.1,3.2,4.7,5375,0.14,1.0
"r[16]",0.89,0.0047,0.32,0.43,0.85,1.5,4700,0.13,1.0
"r[17]",2.3,0.014,0.97,0.95,2.2,4.1,4848,0.13,1.0
"r[18]",1.1,0.0049,0.35,0.58,1.0,1.7,5062,0.14,1.00
"r[19]",1.4,0.024,1.4,0.19,0.90,4.0,3580,0.096,1.0
"r[20]",0.26,0.0023,0.14,0.087,0.23,0.53,3784,0.10,1.00
"r[21]",0.40,0.0038,0.27,0.10,0.34,0.91,5101,0.14,1.0
"r[22]",1.7,0.0096,0.63,0.83,1.6,2.8,4350,0.12,1.00
"r[23]",1.8,0.0074,0.53,1.0,1.8,2.8,5123,0.14,1.0
"r[24]",3.7,0.014,0.88,2.4,3.6,5.3,4020,0.11,1.00
"r[25]",0.54,0.0056,0.36,0.12,0.46,1.2,4062,0.11,1.0
"r[26]",2.0,0.012,0.81,0.91,1.9,3.5,4599,0.12,1.00
"r[27]",5.2,0.017,1.0,3.7,5.1,7.0,3514,0.095,1.0
"r[28]",1.4,0.023,1.5,0.19,0.89,4.2,4182,0.11,1.0
"r[29]",0.92,0.012,0.81,0.16,0.69,2.5,4569,0.12,1.0
"r[30]",1.3,0.0056,0.38,0.77,1.3,2.0,4499,0.12,1.0
"r[31]",1.9,0.0094,0.57,1.1,1.8,2.9,3598,0.097,1.0
"r[32]",0.86,0.0082,0.50,0.25,0.76,1.8,3814,0.10,1.0
"r[33]",1.7,0.0071,0.50,0.94,1.6,2.6,4854,0.13,1.00
"r[34]",2.1,0.013,0.87,0.95,2.0,3.7,4705,0.13,1.0
"r[35]",2.0,0.0077,0.54,1.2,2.0,3.0,4883,0.13,1.00
"r[36]",0.91,0.011,0.71,0.17,0.72,2.3,4186,0.11,1.0
"r[37]",4.7,0.028,1.9,2.1,4.4,8.1,4488,0.12,1.00
"r[38]",1.3,0.0069,0.44,0.69,1.3,2.2,4064,0.11,1.00
"r[39]",0.80,0.0096,0.65,0.15,0.62,2.1,4609,0.12,1.0
"r[40]",2.9,0.019,1.2,1.2,2.7,5.2,3942,0.11,1.0
"r[41]",0.97,0.016,0.94,0.15,0.69,2.7,3373,0.091,1.0
"r[42]",1.1,0.015,0.99,0.17,0.75,3.0,4247,0.11,1.0
"r[43]",2.5,0.013,0.88,1.3,2.4,4.1,4928,0.13,1.0
"r[44]",1.1,0.0097,0.69,0.33,1.0,2.5,4944,0.13,1.0
"r[45]",0.54,0.0031,0.20,0.26,0.51,0.90,4058,0.11,1.0
"r[46]",0.86,0.0050,0.35,0.38,0.81,1.5,4708,0.13,1.0
"r[47]",4.1,0.012,0.84,2.8,4.0,5.6,4539,0.12,1.00
"r[48]",3.4,0.019,1.3,1.5,3.2,5.8,4800,0.13,1.0
"r[49]",0.73,0.0099,0.61,0.13,0.55,1.9,3839,0.10,1.0
"r[50]",1.9,0.0065,0.42,1.3,1.9,2.6,4266,0.11,1.00
"r[51]",3.5,0.0084,0.63,2.5,3.4,4.6,5722,0.15,1.00
"r[52]",0.76,0.0079,0.55,0.15,0.63,1.8,4756,0.13,1.0
"r[53]",2.1,0.014,0.91,0.80,1.9,3.8,4444,0.12,1.00
"r[54]",1.2,0.011,0.83,0.25,1.0,2.8,5738,0.15,1.0
"r[55]",1.8,0.0083,0.61,0.96,1.7,2.9,5263,0.14,1.0
"r[56]",0.77,0.0088,0.52,0.19,0.64,1.8,3423,0.092,1.00
"r[57]",0.50,0.0037,0.25,0.17,0.46,0.96,4460,0.12,1.0
"r[58]",0.47,0.0045,0.31,0.11,0.40,1.1,4753,0.13,1.00
"r[59]",3.3,0.016,1.1,1.8,3.2,5.3,4789,0.13,1.00
"r[60]",1.8,0.012,0.82,0.70,1.7,3.3,5014,0.13,1.00
"r[61]",0.55,0.0039,0.26,0.21,0.51,1.0,4676,0.13,1.00
"r[62]",0.86,0.0065,0.42,0.32,0.79,1.7,4299,0.12,1.00
"r[63]",1.3,0.0061,0.42,0.70,1.3,2.1,4778,0.13,1.00
"r[64]",0.58,0.0037,0.24,0.26,0.55,1.0,4345,0.12,1.0
"r[65]",21,0.057,3.9,15,21,28,4660,0.13,1.0
"r[66]",0.67,0.0062,0.42,0.17,0.59,1.5,4592,0.12,1.00
"r[67]",0.74,0.0047,0.33,0.31,0.68,1.3,4910,0.13,1.0
"r[68]",0.59,0.0047,0.31,0.19,0.53,1.2,4323,0.12,1.00
"r[69]",0.49,0.0042,0.30,0.14,0.43,1.1,5110,0.14,1.00
"r[70]",0.49,0.0037,0.24,0.18,0.45,0.95,4309,0.12,1.0
"r[71]",1.0,0.018,0.98,0.16,0.73,2.8,2783,0.075,1.0
"r[72]",1.0,0.0067,0.47,0.42,0.96,2.0,4981,0.13,1.0
"r[73]",4.9,0.032,2.1,2.1,4.5,8.7,4321,0.12,1.00
"r[74]",0.37,0.0026,0.19,0.12,0.33,0.71,5123,0.14,1.0
"r[75]",1.0,0.011,0.59,0.30,0.89,2.1,2682,0.072,1.0
"r[76]",0.26,0.0025,0.17,0.072,0.23,0.59,4706,0.13,1.00
