name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"lp__",-3820.66,0.187327,8.08498,-3834.75,-3820.29,-3807.95,1862.77,0.0416891,1.00232
"accept_stat__",0.887967,0.0637199,0.182793,0.496577,0.956606,0.999166,8.22942,0.000184175,1.10388
"stepsize__",0.174364,0.0545847,0.0669025,0.094909,0.169617,0.258566,1.50225,3.36206e-05,7.71098e+13
"treedepth__",4.35433,0.536758,1.17218,2,5,6,4.76906,0.000106732,1.19189
"n_leapfrog__",28.0248,11.0749,17.6342,5,31,63,2.5353,5.67404e-05,1.50211
"divergent__",0.276,0.00928701,0.447054,0,0,1,2317.22,0.0518597,1.00233
"energy__",3886.58,0.26304,11.3125,3868.18,3886.27,3905.61,1849.6,0.0413942,1.00203
"r[1]",0.91,0.0056,0.40,0.37,0.84,1.7,5179,0.12,1.00
"r[2]",1.3,0.0045,0.34,0.77,1.2,1.9,5672,0.13,1.00
"r[3]",0.63,0.0068,0.48,0.13,0.50,1.6,5060,0.11,1.0
"r[4]",2.0,0.0082,0.61,1.2,2.0,3.2,5616,0.13,1.0
"r[5]",0.50,0.0039,0.31,0.13,0.43,1.1,6099,0.14,1.00
"r[6]",0.86,0.0049,0.38,0.35,0.80,1.6,5798,0.13,1.00
"r[7]",1.2,0.0069,0.52,0.50,1.1,2.2,5726,0.13,1.0
"r[8]",0.50,0.0029,0.21,0.21,0.47,0.89,5481,0.12,1.00
"r[9]",1.1,0.0056,0.42,0.50,1.0,1.9,5729,0.13,1.0
"r[10]",0.75,0.0044,0.28,0.37,0.71,1.2,4005,0.090,1.0
"r[11]",0.40,0.0028,0.21,0.14,0.37,0.80,5515,0.12,1.0
"r[12]",4.3,0.014,0.86,3.0,4.2,5.8,4071,0.091,1.0
"r[13]",0.70,0.0075,0.51,0.15,0.57,1.7,4562,0.10,1.00
"r[14]",6.8,0.017,1.3,4.9,6.6,9.0,5641,0.13,1.0
"r[15]",1.7,0.0066,0.49,1.0,1.7,2.6,5558,0.12,1.0
"r[16]",0.60,0.0032,0.23,0.28,0.56,1.0,5259,0.12,1.00
"r[17]",1.1,0.0081,0.55,0.39,1.0,2.1,4558,0.10,1.00
"r[18]",0.19,0.0018,0.12,0.054,0.17,0.42,4998,0.11,1.0
"r[19]",1.3,0.019,1.3,0.19,0.87,3.8,4362,0.098,1.00
"r[20]",0.22,0.0016,0.12,0.074,0.20,0.45,5196,0.12,1.00
"r[21]",2.5,0.013,0.90,1.2,2.3,4.1,4954,0.11,1.0
"r[22]",1.3,0.0079,0.54,0.57,1.2,2.3,4655,0.10,1.00
