name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"lp__",-3673.81,0.187611,8.34744,-3688.12,-3673.36,-3660.71,1979.66,0.0478282,0.999894
"accept_stat__",0.866031,0.0248917,0.192495,0.445847,0.935419,0.998258,59.8038,0.00144485,1.02719
"stepsize__",0.144175,0.0210072,0.0257477,0.11153,0.146535,0.174461,1.50225,3.62942e-05,3.29186e+13
"treedepth__",4.339,0.0376268,1.11637,2,5,5,880.286,0.0212676,1.00068
"n_leapfrog__",25.5452,0.304375,9.11125,5,31,31,896.059,0.0216486,1.00071
"divergent__",0.344,0.0126441,0.475081,0,0,1,1411.76,0.0341079,1.00115
"energy__",3739.73,0.256536,11.5152,3721.36,3739.14,3759.37,2014.87,0.0486789,0.999782
"r[1]",1.5,0.0083,0.54,0.72,1.4,2.4,4202,0.10,1.00
"r[2]",0.55,0.0033,0.22,0.26,0.52,0.94,4473,0.11,1.00
"r[3]",2.6,0.025,1.4,0.70,2.4,5.2,3376,0.082,1.0
"r[4]",4.4,0.015,1.0,2.9,4.3,6.2,4237,0.10,1.00
"r[5]",0.63,0.0067,0.42,0.15,0.53,1.5,3878,0.094,1.0
"r[6]",0.85,0.0053,0.36,0.37,0.79,1.5,4607,0.11,1.0
"r[7]",1.4,0.010,0.66,0.44,1.3,2.5,4022,0.097,1.00
"r[8]",0.57,0.0047,0.27,0.21,0.53,1.1,3288,0.079,1.0
"r[9]",5.8,0.019,1.2,4.0,5.7,7.9,3803,0.092,1.0
"r[10]",1.1,0.0065,0.40,0.48,1.0,1.8,3882,0.094,1.00
"r[11]",0.71,0.0054,0.34,0.24,0.66,1.3,4017,0.097,1.00
"r[12]",8.9,0.026,1.5,6.6,8.8,12,3414,0.082,1.00
"r[13]",1.5,0.017,1.0,0.29,1.3,3.5,3860,0.093,1.0
"r[14]",2.0,0.0054,0.39,1.4,2.0,2.7,5206,0.13,1.0
"r[15]",2.9,0.0092,0.66,2.0,2.9,4.1,5112,0.12,1.0
"r[16]",0.79,0.0040,0.27,0.41,0.76,1.3,4513,0.11,1.0
"r[17]",0.60,0.0065,0.41,0.14,0.50,1.3,3933,0.095,1.0
"r[18]",1.1,0.0054,0.35,0.59,1.1,1.7,4298,0.10,1.0
"r[19]",5.0,0.076,4.7,0.66,3.6,14,3899,0.094,1.0
"r[20]",0.17,0.0015,0.10,0.050,0.15,0.36,4751,0.11,1.0
"r[21]",3.6,0.017,1.1,2.0,3.5,5.6,4370,0.11,1.0
"r[22]",0.44,0.0042,0.28,0.12,0.37,1.00,4514,0.11,1.0
"r[23]",1.7,0.0076,0.48,0.98,1.6,2.5,4100,0.099,1.00
"r[24]",0.47,0.0043,0.26,0.14,0.42,0.98,3669,0.089,1.0
"r[25]",0.96,0.0079,0.49,0.33,0.88,1.9,3906,0.094,1.00
"r[26]",0.72,0.0066,0.45,0.19,0.61,1.6,4694,0.11,1.0
"r[27]",1.1,0.0058,0.39,0.53,1.0,1.8,4482,0.11,1.0
"r[28]",4.6,0.066,4.4,0.52,3.3,13,4490,0.11,1.0
"r[29]",2.3,0.023,1.5,0.54,1.9,5.1,4200,0.10,1.0
"r[30]",0.46,0.0029,0.20,0.20,0.43,0.82,4499,0.11,1.00
"r[31]",0.54,0.0038,0.25,0.21,0.50,1.0,4405,0.11,1.0
"r[32]",0.46,0.0051,0.32,0.10,0.39,1.1,3817,0.092,1.00
"r[33]",3.3,0.011,0.75,2.2,3.2,4.7,4345,0.10,1.00
"r[34]",1.3,0.010,0.66,0.47,1.2,2.6,4103,0.099,1.0
"r[35]",1.4,0.0060,0.41,0.80,1.4,2.1,4738,0.11,1.00
"r[36]",1.3,0.014,0.82,0.34,1.1,2.9,3540,0.086,1.0
"r[37]",0.91,0.011,0.65,0.20,0.73,2.2,3372,0.081,1.00
"r[38]",1.4,0.0067,0.46,0.81,1.4,2.3,4626,0.11,1.0
"r[39]",0.83,0.011,0.71,0.15,0.62,2.2,4019,0.097,1.0
"r[40]",0.66,0.0075,0.47,0.15,0.55,1.5,3922,0.095,1.0
"r[41]",1.7,0.022,1.3,0.30,1.3,4.4,3714,0.090,1.00
"r[42]",1.1,0.015,0.99,0.17,0.76,2.9,4200,0.10,1.0
"r[43]",0.41,0.0043,0.29,0.094,0.33,0.97,4407,0.11,1.00
"r[44]",1.2,0.011,0.68,0.34,1.0,2.5,3756,0.091,1.0
"r[45]",4.4,0.012,0.76,3.3,4.4,5.8,3884,0.094,1.0
"r[46]",1.9,0.0092,0.57,1.1,1.9,2.9,3903,0.094,1.00
"r[47]",0.27,0.0027,0.16,0.073,0.23,0.57,3628,0.088,1.0
"r[48]",0.97,0.013,0.79,0.18,0.74,2.5,3890,0.094,1.00
"r[49]",1.2,0.012,0.77,0.29,1.0,2.7,4338,0.10,1.0
"r[50]",0.62,0.0031,0.20,0.34,0.60,0.97,4089,0.099,1.00
"r[51]",2.9,0.0083,0.53,2.1,2.9,3.9,4003,0.097,1.0
"r[52]",0.83,0.0084,0.54,0.18,0.71,1.9,4124,0.100,1.0
"r[53]",1.8,0.013,0.80,0.71,1.7,3.3,3930,0.095,1.0
"r[54]",0.52,0.0068,0.38,0.11,0.42,1.2,3207,0.077,1.0
"r[55]",1.6,0.0097,0.58,0.80,1.5,2.7,3540,0.086,1.0
"r[56]",1.4,0.012,0.76,0.42,1.3,2.9,4135,0.100,1.0
"r[57]",0.83,0.0056,0.35,0.34,0.78,1.5,3939,0.095,1.00
"r[58]",1.7,0.011,0.69,0.74,1.6,3.0,4057,0.098,1.0
"r[59]",0.59,0.0048,0.35,0.17,0.52,1.3,5197,0.13,1.00
"r[60]",1.4,0.0092,0.57,0.61,1.3,2.5,3827,0.092,1.00
"r[61]",0.32,0.0027,0.18,0.10,0.29,0.68,4502,0.11,1.00
"r[62]",1.0,0.0069,0.46,0.42,0.97,1.9,4352,0.11,1.00
"r[63]",5.6,0.016,1.0,4.1,5.5,7.4,4301,0.10,1.0
"r[64]",0.31,0.0025,0.16,0.11,0.28,0.62,4316,0.10,1.00
"r[65]",0.69,0.0077,0.44,0.18,0.58,1.5,3205,0.077,1.0
"r[66]",0.95,0.0064,0.45,0.37,0.87,1.8,4827,0.12,1.0
"r[67]",3.6,0.013,0.84,2.3,3.5,5.1,4071,0.098,1.0
"r[68]",3.9,0.014,0.99,2.5,3.8,5.7,4795,0.12,1.0
"r[69]",0.44,0.0047,0.30,0.11,0.36,1.0,4236,0.10,1.0
"r[70]",3.2,0.011,0.74,2.0,3.1,4.5,4211,0.10,1.0
"r[71]",1.2,0.018,1.2,0.18,0.83,3.3,4203,0.10,1.00
