name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"lp__",-4095.34,0.24723,8.35261,-4109.73,-4094.86,-4082.72,1141.41,0.0527387,1.00053
"accept_stat__",0.800058,0.0155789,0.215234,0.397332,0.867962,0.976591,190.874,0.00881928,1.02209
"stepsize__",0.184462,0.027527,0.0337388,0.140973,0.189214,0.223198,1.50225,6.94114e-05,2.09563e+13
"treedepth__",2.907,0.154936,1.18571,1,3,4,58.5673,0.00270609,1.03018
"n_leapfrog__",12.5397,2.44269,7.94548,2,12,29,10.5804,0.000488867,1.0892
"divergent__",0.865167,0.0836826,0.341574,0,1,1,16.6609,0.000769815,1.05118
"energy__",4161.57,0.320031,11.7521,4143.09,4161.11,4182.06,1348.49,0.0623068,1.00016
"r[1]",0.61,0.0093,0.34,0.19,0.54,1.3,1328,0.061,1.0
"r[2]",0.93,0.0079,0.30,0.50,0.90,1.5,1422,0.066,1.0
"r[3]",4.9,0.057,2.2,1.8,4.6,8.9,1473,0.068,1.0
"r[4]",1.0,0.013,0.45,0.43,0.97,1.9,1278,0.059,1.0
"r[5]",3.1,0.026,1.0,1.6,3.0,4.9,1451,0.067,1.0
"r[6]",0.88,0.013,0.50,0.24,0.80,1.8,1381,0.064,1.0
"r[7]",7.3,0.042,1.6,5.0,7.1,10,1402,0.065,1.0
"r[8]",1.1,0.0098,0.36,0.55,1.0,1.7,1337,0.062,1.0
"r[9]",0.96,0.013,0.49,0.32,0.88,1.9,1391,0.064,1.0
"r[10]",0.46,0.0064,0.24,0.16,0.42,0.91,1383,0.064,1.0
"r[11]",0.59,0.0080,0.28,0.23,0.55,1.1,1176,0.054,1.0
"r[12]",0.92,0.010,0.36,0.41,0.87,1.6,1213,0.056,1.0
"r[13]",0.55,0.010,0.40,0.11,0.44,1.3,1595,0.074,1.0
"r[14]",1.2,0.0084,0.30,0.79,1.2,1.8,1268,0.059,1.0
"r[15]",0.83,0.0081,0.32,0.40,0.78,1.4,1541,0.071,1.0
"r[16]",0.75,0.0069,0.25,0.40,0.71,1.2,1348,0.062,1.00
