name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"lp__",-3774.48,0.184669,8.26941,-3788.55,-3774.2,-3761.5,2005.22,0.0568789,1.00179
"accept_stat__",0.868396,0.0536608,0.194604,0.432455,0.939228,0.99883,13.152,0.000373061,1.07005
"stepsize__",0.176545,0.0388163,0.0475758,0.115164,0.183384,0.231087,1.50225,4.26121e-05,4.17026e+13
"treedepth__",4.12267,0.334523,1.05046,2,4,5,9.86071,0.000279704,1.09099
"n_leapfrog__",21.6842,5.31234,9.50753,5,23,31,3.20305,9.08559e-05,1.33351
"divergent__",0.289667,0.0108211,0.453645,0,0,1,1757.47,0.0498515,1.01082
"energy__",3840.2,0.258052,11.5973,3821.58,3840.13,3859.82,2019.76,0.0572916,1.00134
"r[1]",0.53,0.0041,0.28,0.18,0.47,1.0,4476,0.13,1.0
"r[2]",0.86,0.0039,0.26,0.48,0.83,1.3,4396,0.12,1.0
"r[3]",0.64,0.0077,0.49,0.14,0.51,1.6,3967,0.11,1.00
"r[4]",0.47,0.0036,0.25,0.16,0.42,0.93,4733,0.13,1.00
"r[5]",0.92,0.0070,0.44,0.34,0.84,1.7,4011,0.11,1.0
"r[6]",0.41,0.0036,0.24,0.12,0.36,0.86,4292,0.12,1.00
"r[7]",1.9,0.010,0.68,0.92,1.8,3.1,4591,0.13,1.00
"r[8]",0.84,0.0044,0.30,0.41,0.80,1.4,4771,0.14,1.0
"r[9]",0.64,0.0047,0.32,0.22,0.58,1.2,4793,0.14,1.00
"r[10]",0.83,0.0043,0.30,0.41,0.79,1.4,4867,0.14,1.00
"r[11]",2.3,0.0086,0.59,1.4,2.2,3.3,4716,0.13,1.0
"r[12]",2.6,0.0091,0.62,1.7,2.5,3.7,4599,0.13,1.0
"r[13]",0.68,0.0084,0.53,0.14,0.54,1.7,3936,0.11,1.0
"r[14]",3.8,0.0096,0.66,2.8,3.8,5.0,4799,0.14,1.00
"r[15]",1.0,0.0074,0.47,0.37,0.96,1.9,4058,0.12,1.0
"r[16]",4.5,0.012,0.83,3.2,4.4,5.9,4605,0.13,1.00
"r[17]",1.9,0.016,0.93,0.64,1.8,3.6,3243,0.092,1.0
"r[18]",0.43,0.0032,0.21,0.16,0.40,0.83,4479,0.13,1.0
"r[19]",1.6,0.029,1.7,0.19,1.0,4.8,3568,0.10,1.00
"r[20]",0.87,0.0042,0.27,0.48,0.85,1.4,4220,0.12,1.0
"r[21]",1.5,0.011,0.70,0.52,1.3,2.8,4417,0.13,1.00
"r[22]",3.5,0.015,0.99,2.0,3.4,5.3,4331,0.12,1.00
