name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"lp__",-3425.16,0.183416,8.21944,-3439.16,-3424.76,-3412.4,2008.2,0.0229722,1.0006
"accept_stat__",0.912142,0.00296812,0.131158,0.661219,0.960875,0.999169,1952.65,0.0223367,1.01075
"stepsize__",0.0652466,0.00542564,0.00665001,0.059629,0.0615244,0.0745865,1.50225,1.71846e-05,1.44267e+13
"treedepth__",5.50633,0.0243908,1.04074,3,6,6,1820.67,0.020827,1.00197
"n_leapfrog__",54.9292,0.37144,16.5138,12,63,63,1976.59,0.0226106,1.00176
"divergent__",0.2585,0.0079786,0.437847,0,0,1,3011.56,0.0344498,1.00066
"energy__",3491.13,0.258321,11.6427,3472.68,3490.59,3510.8,2031.36,0.0232372,1.00096
"r[1]",0.60,0.0041,0.32,0.19,0.55,1.2,6413,0.073,1.00
"r[2]",2.9,0.0080,0.59,2.0,2.9,4.0,5454,0.062,1.00
"r[3]",1.2,0.011,0.83,0.25,0.96,2.8,5690,0.065,1.0
"r[4]",0.60,0.0033,0.27,0.24,0.56,1.1,6687,0.076,1.0
"r[5]",0.49,0.0039,0.29,0.14,0.43,1.1,5655,0.065,1.0
"r[6]",0.38,0.0030,0.22,0.12,0.34,0.81,5596,0.064,1.0
"r[7]",0.42,0.0036,0.27,0.11,0.35,0.94,5588,0.064,1.0
"r[8]",0.28,0.0020,0.16,0.090,0.25,0.57,6331,0.072,1.00
"r[9]",0.94,0.0084,0.55,0.24,0.84,2.0,4352,0.050,1.00
"r[10]",5.8,0.015,1.1,4.2,5.7,7.7,5539,0.063,1.0
"r[11]",2.3,0.0078,0.60,1.4,2.2,3.4,5915,0.068,1.0
"r[12]",0.85,0.0049,0.36,0.35,0.79,1.5,5332,0.061,1.00
"r[13]",3.2,0.018,1.4,1.2,3.0,5.8,6072,0.069,1.00
"r[14]",0.19,0.0015,0.100,0.066,0.17,0.38,4714,0.054,1.00
"r[15]",0.73,0.0049,0.36,0.24,0.68,1.4,5347,0.061,1.00
"r[16]",3.2,0.0089,0.66,2.2,3.2,4.4,5462,0.062,1.00
"r[17]",2.6,0.013,0.97,1.2,2.5,4.3,5375,0.061,1.0
"r[18]",0.78,0.0041,0.30,0.36,0.74,1.3,5619,0.064,1.00
"r[19]",1.4,0.024,1.6,0.18,0.93,4.2,4402,0.050,1.00
"r[20]",0.48,0.0029,0.21,0.21,0.45,0.88,5162,0.059,1.00
"r[21]",2.3,0.012,0.90,1.1,2.2,4.0,5944,0.068,1.00
"r[22]",2.1,0.0098,0.76,1.0,2.0,3.5,5967,0.068,1.0
"r[23]",3.4,0.0095,0.80,2.3,3.4,4.8,7037,0.080,1.0
"r[24]",1.4,0.0074,0.55,0.66,1.4,2.4,5462,0.062,1.0
"r[25]",1.0,0.0075,0.54,0.31,0.92,2.0,5175,0.059,1.00
"r[26]",1.8,0.010,0.84,0.66,1.6,3.3,6776,0.078,1.0
"r[27]",2.1,0.0086,0.59,1.2,2.0,3.2,4707,0.054,1.0
"r[28]",1.3,0.020,1.4,0.19,0.87,3.9,4931,0.056,1.00
"r[29]",0.79,0.0098,0.68,0.14,0.59,2.2,4814,0.055,1.0
"r[30]",0.25,0.0019,0.13,0.084,0.22,0.51,5034,0.058,1.0
"r[31]",0.83,0.0042,0.34,0.37,0.78,1.5,6434,0.074,1.00
"r[32]",0.61,0.0053,0.39,0.16,0.52,1.3,5244,0.060,1.00
"r[33]",0.95,0.0054,0.39,0.42,0.90,1.7,5378,0.062,1.00
"r[34]",8.0,0.024,1.9,5.2,7.8,11,6425,0.073,1.00
"r[35]",2.2,0.0070,0.55,1.3,2.1,3.1,6200,0.071,1.0
"r[36]",1.9,0.016,1.2,0.39,1.7,4.2,5797,0.066,1.0
"r[37]",0.98,0.011,0.74,0.20,0.79,2.4,4880,0.056,1.0
"r[38]",1.4,0.0057,0.44,0.75,1.3,2.2,6110,0.070,1.00
"r[39]",0.84,0.0096,0.71,0.15,0.63,2.2,5457,0.062,1.0
"r[40]",1.5,0.011,0.79,0.52,1.4,3.0,5120,0.059,1.00
"r[41]",1.8,0.019,1.4,0.36,1.4,4.5,5293,0.061,1.00
"r[42]",1.0,0.013,0.99,0.17,0.74,2.9,5387,0.062,1.0
"r[43]",0.44,0.0052,0.32,0.092,0.36,1.1,3687,0.042,1.00
"r[44]",1.0,0.0093,0.66,0.28,0.90,2.3,5048,0.058,1.00
"r[45]",2.8,0.0074,0.57,2.0,2.8,3.8,5841,0.067,1.00
"r[46]",0.52,0.0031,0.25,0.20,0.48,0.99,6360,0.073,1.0
"r[47]",0.66,0.0034,0.27,0.30,0.62,1.2,6160,0.070,1.00
"r[48]",0.50,0.0050,0.37,0.11,0.41,1.2,5367,0.061,1.0
"r[49]",1.7,0.013,0.94,0.54,1.5,3.5,5554,0.064,1.00
"r[50]",0.29,0.0016,0.13,0.12,0.27,0.53,6432,0.074,1.0
"r[51]",14,0.076,4.0,9.2,13,21,2783,0.032,1.00
"r[52]",0.74,0.0065,0.48,0.16,0.63,1.7,5470,0.063,1.0
"r[53]",0.78,0.0063,0.48,0.19,0.68,1.7,5780,0.066,1.0
"r[54]",0.44,0.0052,0.35,0.084,0.34,1.1,4501,0.051,1.0
"r[55]",1.7,0.0076,0.59,0.84,1.6,2.8,6033,0.069,1.0
"r[56]",0.71,0.0067,0.49,0.17,0.58,1.7,5329,0.061,1.0
"r[57]",1.5,0.0063,0.48,0.85,1.5,2.4,5806,0.066,1.0
"r[58]",0.54,0.0048,0.33,0.14,0.47,1.2,4617,0.053,1.0
"r[59]",0.72,0.0052,0.39,0.23,0.64,1.5,5649,0.065,1.00
"r[60]",0.53,0.0047,0.32,0.15,0.46,1.1,4426,0.051,1.0
"r[61]",1.2,0.0054,0.42,0.59,1.1,1.9,5992,0.069,1.00
"r[62]",0.56,0.0048,0.35,0.15,0.48,1.2,5284,0.060,1.0
"r[63]",0.74,0.0038,0.29,0.34,0.69,1.3,5990,0.069,1.00
"r[64]",1.1,0.0047,0.36,0.61,1.1,1.8,5834,0.067,1.00
"r[65]",0.68,0.0062,0.46,0.16,0.57,1.5,5522,0.063,1.00
"r[66]",3.3,0.013,1.0,1.8,3.2,5.1,5965,0.068,1.00
"r[67]",0.75,0.0046,0.33,0.30,0.70,1.4,5238,0.060,1.0
"r[68]",0.55,0.0045,0.30,0.18,0.49,1.1,4526,0.052,1.0
"r[69]",0.85,0.0051,0.40,0.32,0.78,1.6,6130,0.070,1.00
"r[70]",0.61,0.0036,0.29,0.24,0.56,1.1,6198,0.071,1.00
"r[71]",1.0,0.014,0.91,0.16,0.74,2.9,4464,0.051,1.00
"r[72]",0.66,0.0049,0.36,0.21,0.59,1.3,5620,0.064,1.0
"r[73]",2.3,0.017,1.3,0.66,2.0,4.8,5978,0.068,1.0
"r[74]",0.55,0.0028,0.23,0.25,0.52,0.97,6402,0.073,1.00
"r[75]",0.97,0.0075,0.57,0.30,0.84,2.0,5729,0.066,1.0
"r[76]",0.38,0.0028,0.21,0.12,0.34,0.79,5738,0.066,1.0
"r[77]",0.46,0.0046,0.34,0.11,0.38,1.1,5450,0.062,1.00
"r[78]",0.38,0.0034,0.27,0.090,0.31,0.90,6360,0.073,1.0
"r[79]",0.69,0.0061,0.44,0.19,0.59,1.5,5303,0.061,1.00
