name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"lp__",-3727.36,0.175768,8.16964,-3741.4,-3727.09,-3714.52,2160.36,0.0935001,1.00034
"accept_stat__",0.835425,0.00457266,0.202534,0.376435,0.903999,0.997979,1961.81,0.0849068,1.00419
"stepsize__",0.249203,0.00512906,0.0062865,0.240564,0.251707,0.255338,1.50225,6.50173e-05,2.85892e+12
"treedepth__",3.64,0.0214509,0.836969,2,4,4,1522.4,0.0658894,0.999965
"n_leapfrog__",13.5245,0.0924759,3.53192,4,15,15,1458.7,0.0631322,1.00002
"divergent__",0.198667,0.00850451,0.39903,0,0,1,2201.46,0.0952791,1.00035
"energy__",3793.58,0.249183,11.5193,3775.35,3793.46,3813.34,2137.06,0.0924918,1.00077
"r[1]",4.5,0.016,1.1,2.9,4.4,6.4,4611,0.20,1.00
"r[2]",2.6,0.0076,0.54,1.8,2.6,3.6,5133,0.22,1.0
"r[3]",1.3,0.014,1.1,0.20,0.97,3.4,5717,0.25,1.00
"r[4]",1.2,0.0064,0.47,0.55,1.1,2.1,5468,0.24,1.00
"r[5]",4.3,0.019,1.2,2.6,4.2,6.4,4016,0.17,1.0
"r[6]",1.3,0.0070,0.52,0.60,1.3,2.3,5613,0.24,1.0
"r[7]",11,0.040,2.5,7.3,11,15,3933,0.17,1.0
"r[8]",3.0,0.014,0.84,1.7,2.9,4.5,3813,0.17,1.00
"r[9]",3.0,0.016,1.1,1.4,2.9,4.9,4873,0.21,1.00
"r[10]",0.46,0.0029,0.22,0.17,0.42,0.86,5724,0.25,1.0
"r[11]",1.3,0.0055,0.40,0.72,1.3,2.0,5250,0.23,1.0
"r[12]",0.49,0.0031,0.23,0.19,0.45,0.92,5312,0.23,1.00
"r[13]",0.73,0.0069,0.51,0.17,0.60,1.7,5460,0.24,1.00
"r[14]",1.3,0.0038,0.29,0.84,1.2,1.8,5946,0.26,1.00
"r[15]",0.47,0.0034,0.25,0.16,0.43,0.94,5394,0.23,1.0
"r[16]",2.4,0.0073,0.52,1.6,2.4,3.3,5055,0.22,1.0
"r[17]",0.80,0.0066,0.45,0.24,0.72,1.7,4677,0.20,1.0
"r[18]",1.3,0.0057,0.40,0.71,1.2,2.0,4890,0.21,1.0
"r[19]",1.8,0.028,2.0,0.21,1.2,5.3,5019,0.22,1.00
"r[20]",2.5,0.0078,0.54,1.6,2.4,3.4,4840,0.21,1.00
"r[21]",0.63,0.0054,0.40,0.16,0.53,1.4,5497,0.24,1.0
"r[22]",1.2,0.0074,0.54,0.49,1.1,2.2,5382,0.23,1.00
"r[23]",1.7,0.0076,0.53,0.97,1.7,2.7,4837,0.21,1.0
"r[24]",2.2,0.0092,0.67,1.2,2.1,3.4,5242,0.23,1.00
"r[25]",1.5,0.0093,0.65,0.57,1.4,2.7,4924,0.21,1.00
"r[26]",4.8,0.018,1.4,2.8,4.7,7.2,5385,0.23,1.0
"r[27]",0.88,0.0045,0.33,0.43,0.84,1.5,5268,0.23,1.00
"r[28]",1.3,0.023,1.5,0.20,0.88,4.0,4094,0.18,1.00
"r[29]",0.80,0.011,0.70,0.13,0.59,2.2,4260,0.18,1.0
"r[30]",1.0,0.0042,0.31,0.57,0.97,1.6,5258,0.23,1.0
"r[31]",2.0,0.0077,0.58,1.1,1.9,3.0,5795,0.25,1.0
"r[32]",2.1,0.014,0.91,0.80,1.9,3.8,4205,0.18,1.00
"r[33]",1.3,0.0056,0.44,0.70,1.3,2.1,6196,0.27,1.00
"r[34]",1.5,0.0092,0.68,0.56,1.3,2.7,5453,0.24,1.00
"r[35]",2.1,0.0081,0.56,1.3,2.1,3.1,4733,0.20,1.00
"r[36]",1.3,0.013,0.92,0.29,1.1,3.1,5267,0.23,1.0
"r[37]",3.0,0.021,1.5,1.1,2.8,5.7,5003,0.22,1.0
"r[38]",0.67,0.0041,0.29,0.29,0.62,1.2,4891,0.21,1.00
"r[39]",0.84,0.010,0.76,0.14,0.63,2.3,5287,0.23,1.0
"r[40]",5.2,0.026,1.8,2.5,5.0,8.5,4787,0.21,1.00
"r[41]",4.2,0.037,2.8,0.97,3.5,9.4,5718,0.25,1.00
"r[42]",1.1,0.018,1.1,0.15,0.76,3.2,3545,0.15,1.0
"r[43]",1.6,0.0093,0.68,0.67,1.5,2.9,5315,0.23,1.00
"r[44]",1.2,0.0085,0.69,0.34,1.0,2.5,6491,0.28,1.00
"r[45]",0.92,0.0041,0.30,0.49,0.90,1.5,5294,0.23,1.0
"r[46]",1.5,0.0083,0.55,0.72,1.4,2.5,4305,0.19,1.00
"r[47]",0.96,0.0050,0.37,0.44,0.92,1.6,5501,0.24,1.0
"r[48]",7.3,0.027,2.1,4.2,7.1,11,5961,0.26,1.00
"r[49]",1.6,0.017,1.2,0.29,1.3,3.9,4722,0.20,1.00
"r[50]",1.4,0.0047,0.33,0.93,1.4,2.0,4945,0.21,1.0
"r[51]",0.46,0.0021,0.16,0.23,0.44,0.74,5683,0.25,1.00
"r[52]",1.2,0.0074,0.58,0.46,1.1,2.3,6132,0.27,1.0
"r[53]",1.7,0.0098,0.67,0.73,1.6,2.9,4763,0.21,1.00
"r[54]",2.4,0.015,1.1,0.94,2.2,4.5,5655,0.24,1.0
"r[55]",1.4,0.0072,0.55,0.63,1.3,2.4,5786,0.25,1.0
"r[56]",3.0,0.016,1.2,1.4,2.8,5.3,5451,0.24,1.0
"r[57]",4.5,0.014,0.95,3.1,4.4,6.2,4972,0.22,1.0
"r[58]",0.43,0.0041,0.30,0.099,0.35,1.0,5552,0.24,1.0
"r[59]",2.5,0.013,0.93,1.2,2.4,4.2,4816,0.21,1.0
