name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"lp__",-3542.32,0.218487,8.27414,-3556.47,-3541.99,-3529.03,1434.15,0.036058,1.00292
"accept_stat__",0.863164,0.041311,0.19017,0.5,0.921038,0.999082,21.1911,0.000532796,1.04767
"stepsize__",0.161157,0.0595347,0.0729696,0.0619474,0.186194,0.23533,1.50225,3.77704e-05,7.02394e+13
"treedepth__",3.67583,0.660508,1.49023,1,4,6,5.09038,0.000127985,1.17869
"n_leapfrog__",23.3372,12.0484,19.8151,2,15,63,2.7048,6.80055e-05,1.45596
"divergent__",0.651333,0.0850971,0.476588,0,1,1,31.3658,0.000788614,1.03366
"energy__",3608.27,0.286147,11.438,3589.54,3608.04,3627.41,1597.8,0.0401727,1.00193
"r[1]",0.51,0.0055,0.27,0.17,0.45,1.0,2417,0.061,1.0
"r[2]",0.41,0.0042,0.17,0.18,0.39,0.71,1636,0.041,1.0
"r[3]",0.62,0.0095,0.48,0.12,0.49,1.6,2529,0.064,1.0
"r[4]",0.91,0.0088,0.38,0.39,0.86,1.6,1824,0.046,1.0
"r[5]",2.2,0.019,0.75,1.2,2.1,3.6,1609,0.040,1.0
"r[6]",0.47,0.0055,0.28,0.13,0.41,0.97,2503,0.063,1.0
"r[7]",3.7,0.025,1.1,2.0,3.6,5.6,2031,0.051,1.00
"r[8]",0.65,0.0068,0.32,0.22,0.59,1.2,2173,0.055,1.0
"r[9]",5.2,0.029,1.1,3.5,5.1,7.1,1459,0.037,1.0
"r[10]",0.69,0.0059,0.26,0.32,0.65,1.2,1945,0.049,1.0
"r[11]",0.24,0.0038,0.15,0.062,0.20,0.55,1676,0.042,1.0
"r[12]",1.5,0.010,0.44,0.85,1.5,2.3,1791,0.045,1.0
"r[13]",0.51,0.0078,0.37,0.11,0.41,1.2,2222,0.056,1.0
"r[14]",0.32,0.0028,0.13,0.14,0.30,0.56,2123,0.053,1.0
"r[15]",1.7,0.0100,0.47,1.1,1.7,2.6,2261,0.057,1.0
"r[16]",0.53,0.0048,0.21,0.24,0.50,0.93,2016,0.051,1.00
"r[17]",0.53,0.0066,0.33,0.14,0.46,1.2,2427,0.061,1.0
"r[18]",1.2,0.0087,0.38,0.66,1.2,1.9,1947,0.049,1.00
"r[19]",1.3,0.029,1.4,0.18,0.87,3.8,2124,0.053,1.0
"r[20]",0.87,0.0066,0.29,0.47,0.83,1.4,1897,0.048,1.00
"r[21]",1.3,0.013,0.59,0.50,1.2,2.4,2011,0.051,1.0
"r[22]",2.0,0.016,0.72,0.99,1.9,3.4,1963,0.049,1.0
"r[23]",2.5,0.015,0.66,1.6,2.5,3.7,1939,0.049,1.0
"r[24]",1.1,0.0096,0.46,0.48,1.0,1.9,2281,0.057,1.0
"r[25]",0.98,0.010,0.50,0.32,0.91,1.9,2395,0.060,1.0
"r[26]",0.57,0.0075,0.37,0.15,0.49,1.3,2487,0.063,1.0
"r[27]",0.67,0.0061,0.29,0.29,0.62,1.2,2317,0.058,1.0
"r[28]",1.4,0.033,1.5,0.18,0.88,4.3,1981,0.050,1.0
"r[29]",0.95,0.021,0.84,0.16,0.69,2.6,1655,0.042,1.0
"r[30]",2.4,0.012,0.53,1.6,2.4,3.4,1989,0.050,1.0
"r[31]",2.7,0.016,0.69,1.7,2.7,3.9,1939,0.049,1.0
"r[32]",0.59,0.0089,0.39,0.15,0.51,1.3,1963,0.049,1.0
"r[33]",2.1,0.013,0.58,1.2,2.1,3.2,2063,0.052,1.0
"r[34]",1.0,0.013,0.58,0.27,0.89,2.1,2021,0.051,1.0
"r[35]",0.88,0.0078,0.32,0.43,0.84,1.5,1724,0.043,1.0
"r[36]",1.8,0.024,1.0,0.56,1.6,3.8,1769,0.044,1.0
"r[37]",1.2,0.020,0.84,0.27,1.00,2.8,1815,0.046,1.0
"r[38]",1.1,0.0098,0.40,0.53,1.0,1.8,1643,0.041,1.0
"r[39]",0.82,0.019,0.69,0.15,0.62,2.2,1347,0.034,1.0
"r[40]",1.1,0.014,0.66,0.32,1.00,2.4,2391,0.060,1.0
"r[41]",0.97,0.019,0.91,0.15,0.71,2.8,2299,0.058,1.0
"r[42]",3.0,0.049,2.3,0.54,2.4,7.5,2206,0.055,1.0
"r[43]",2.6,0.020,0.90,1.3,2.5,4.2,2047,0.051,1.0
"r[44]",3.1,0.025,1.2,1.4,2.9,5.4,2349,0.059,1.0
"r[45]",1.6,0.0081,0.37,1.1,1.6,2.2,2032,0.051,1.0
"r[46]",0.34,0.0051,0.20,0.11,0.29,0.72,1471,0.037,1.0
"r[47]",1.9,0.012,0.50,1.2,1.9,2.8,1874,0.047,1.0
"r[48]",0.94,0.013,0.57,0.26,0.83,2.0,2002,0.050,1.0
