name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"lp__",-3513.69,0.200739,8.15894,-3527.54,-3513.53,-3500.72,1651.98,0.0758533,1.00271
"accept_stat__",0.831418,0.00549191,0.208701,0.367012,0.898543,0.998187,1444.11,0.0663088,1.00411
"stepsize__",0.247729,0.000215655,0.0118119,0.237488,0.241422,0.264277,3000,0.13775,7.60494e+12
"treedepth__",3.51233,0.0256648,0.954638,1,4,4,1383.58,0.0635293,1.00228
"n_leapfrog__",13.0197,0.107449,3.98203,3,15,15,1373.42,0.0630631,1.00198
"divergent__",0.2675,0.0089474,0.442692,0,0,1,2447.99,0.112404,1.0012
"energy__",3579.69,0.284241,11.4435,3560.68,3579.55,3599.01,1620.86,0.0744244,1.00255
"r[1]",1.3,0.0076,0.50,0.57,1.2,2.2,4364,0.20,1.0
"r[2]",0.95,0.0042,0.29,0.54,0.92,1.5,4797,0.22,1.00
"r[3]",0.85,0.0090,0.64,0.16,0.69,2.1,5030,0.23,1.0
"r[4]",1.6,0.0091,0.52,0.83,1.5,2.5,3284,0.15,1.0
"r[5]",0.57,0.0053,0.35,0.15,0.50,1.3,4479,0.21,1.0
"r[6]",0.48,0.0037,0.26,0.17,0.44,0.97,4889,0.22,1.0
"r[7]",1.3,0.0085,0.59,0.49,1.2,2.4,4956,0.23,1.0
"r[8]",0.85,0.0044,0.31,0.40,0.80,1.4,5200,0.24,1.0
"r[9]",2.4,0.0094,0.67,1.4,2.3,3.6,5052,0.23,1.0
"r[10]",0.25,0.0020,0.14,0.080,0.22,0.51,4516,0.21,1.00
"r[11]",0.39,0.0035,0.24,0.10,0.34,0.85,4506,0.21,1.0
"r[12]",11,0.030,1.9,8.2,11,14,4249,0.20,1.0
"r[13]",1.4,0.013,0.91,0.29,1.2,3.1,4834,0.22,1.0
"r[14]",1.7,0.0056,0.36,1.2,1.7,2.3,4041,0.19,1.00
"r[15]",0.71,0.0048,0.33,0.27,0.65,1.3,4642,0.21,1.0
"r[16]",1.3,0.0055,0.37,0.78,1.3,2.0,4474,0.21,1.0
"r[17]",2.9,0.015,0.97,1.5,2.8,4.7,4291,0.20,1.0
"r[18]",0.56,0.0037,0.24,0.24,0.53,1.0,4158,0.19,1.00
"r[19]",1.3,0.019,1.3,0.19,0.87,3.6,4575,0.21,1.00
"r[20]",1.9,0.0071,0.46,1.2,1.8,2.7,4200,0.19,1.00
"r[21]",0.61,0.0051,0.38,0.16,0.52,1.3,5572,0.26,1.0
"r[22]",1.00,0.0069,0.46,0.38,0.92,1.9,4482,0.21,1.00
"r[23]",0.88,0.0053,0.34,0.41,0.84,1.5,4271,0.20,1.00
"r[24]",0.66,0.0047,0.32,0.24,0.60,1.3,4570,0.21,1.0
"r[25]",1.6,0.0092,0.67,0.73,1.5,2.8,5314,0.24,1.00
"r[26]",1.4,0.0092,0.66,0.49,1.3,2.6,5107,0.23,1.0
"r[27]",0.53,0.0034,0.25,0.21,0.49,0.98,5126,0.24,1.0
"r[28]",1.3,0.023,1.4,0.18,0.86,3.9,3711,0.17,1.0
