name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"lp__",-3881.69,0.178355,8.17616,-3895.53,-3881.34,-3868.58,2101.49,0.0466145,1.00109
"accept_stat__",0.898599,0.00583236,0.163037,0.622514,0.953965,0.999077,781.421,0.0173333,1.00461
"stepsize__",0.110135,0.00642529,0.00787525,0.0991953,0.113799,0.11741,1.50225,3.33225e-05,1.0867e+13
"treedepth__",4.40117,0.0446961,1.11898,2,5,5,626.76,0.0139026,1.00552
"n_leapfrog__",27.5428,1.28819,11.7042,5,31,43,82.5515,0.00183113,1.03571
"divergent__",0.3465,0.0138399,0.475894,0,0,1,1182.38,0.0262272,1.00174
"energy__",3947.76,0.244518,11.3518,3929.21,3947.6,3966.96,2155.29,0.047808,1.00093
"r[1]",1.1,0.0077,0.45,0.51,1.1,2.0,3464,0.077,1.0
"r[2]",1.3,0.0067,0.35,0.81,1.3,1.9,2665,0.059,1.0
"r[3]",0.61,0.0081,0.47,0.13,0.48,1.5,3280,0.073,1.00
"r[4]",1.7,0.0098,0.53,0.93,1.6,2.6,2932,0.065,1.0
"r[5]",0.33,0.0036,0.22,0.085,0.28,0.74,3654,0.081,1.00
"r[6]",1.1,0.0068,0.42,0.54,1.1,1.9,3866,0.086,1.0
"r[7]",2.7,0.018,1.0,1.2,2.6,4.5,3162,0.070,1.00
"r[8]",5.1,0.018,0.96,3.6,5.0,6.8,3003,0.067,1.0
"r[9]",1.2,0.011,0.58,0.41,1.1,2.3,2775,0.062,1.0
"r[10]",0.88,0.0052,0.31,0.45,0.85,1.4,3564,0.079,1.0
"r[11]",2.1,0.010,0.59,1.3,2.1,3.2,3256,0.072,1.0
"r[12]",5.7,0.018,1.1,4.1,5.6,7.6,3515,0.078,1.0
"r[13]",1.0,0.015,0.76,0.19,0.81,2.5,2744,0.061,1.0
"r[14]",0.52,0.0027,0.18,0.27,0.50,0.85,4330,0.096,1.0
"r[15]",0.39,0.0037,0.20,0.13,0.34,0.76,3030,0.067,1.0
"r[16]",0.36,0.0027,0.16,0.14,0.34,0.67,3664,0.081,1.0
"r[17]",2.4,0.015,0.81,1.2,2.3,3.8,3046,0.068,1.0
"r[18]",14,0.036,2.4,10,14,18,4503,0.100,1.00
"r[19]",1.7,0.040,2.3,0.19,0.99,5.7,3300,0.073,1.00
"r[20]",1.2,0.0057,0.35,0.72,1.2,1.8,3683,0.082,1.0
"r[21]",0.79,0.0074,0.43,0.25,0.70,1.6,3348,0.074,1.00
"r[22]",1.7,0.011,0.64,0.85,1.7,2.9,3216,0.071,1.0
"r[23]",0.49,0.0049,0.25,0.17,0.44,0.96,2658,0.059,1.00
"r[24]",2.4,0.011,0.69,1.4,2.3,3.7,3871,0.086,1.0
"r[25]",0.61,0.0061,0.36,0.16,0.53,1.3,3554,0.079,1.0
"r[26]",0.62,0.0071,0.40,0.16,0.53,1.4,3218,0.071,1.0
"r[27]",2.5,0.011,0.65,1.5,2.4,3.6,3394,0.075,1.0
