name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"lp__",-3638.99,0.175811,8.26288,-3653.23,-3638.38,-3626.23,2208.88,0.074501,1.00187
"accept_stat__",0.890774,0.00605645,0.153773,0.631783,0.937251,0.998732,644.647,0.0217426,1.01337
"stepsize__",0.217918,0.0216039,0.0264792,0.180845,0.231898,0.24101,1.50225,5.0668e-05,1.88578e+13
"treedepth__",3.9315,0.317202,0.928772,2,4,5,8.5733,0.00028916,1.09898
"n_leapfrog__",17.8835,5.17668,8.12389,5,15,31,2.46278,8.30645e-05,1.53879
"divergent__",0.223333,0.0105105,0.416515,0,0,1,1570.43,0.0529673,1.00937
"energy__",3704.81,0.251456,11.5725,3686.24,3704.37,3724.45,2118.04,0.0714371,1.00211
"r[1]",0.68,0.0043,0.33,0.25,0.62,1.3,5828,0.20,1.00
"r[2]",0.16,0.0013,0.097,0.048,0.14,0.35,5290,0.18,1.00
"r[3]",0.62,0.0061,0.48,0.12,0.49,1.6,5985,0.20,1.00
"r[4]",0.61,0.0036,0.29,0.23,0.56,1.1,6418,0.22,1.0
"r[5]",0.91,0.0061,0.45,0.33,0.83,1.7,5313,0.18,1.00
"r[6]",2.0,0.0076,0.61,1.1,2.0,3.1,6479,0.22,1.0
"r[7]",3.1,0.014,0.97,1.7,3.0,4.8,4833,0.16,1.00
"r[8]",0.81,0.0039,0.30,0.38,0.77,1.4,6124,0.21,1.0
"r[9]",2.0,0.0081,0.62,1.1,1.9,3.1,5887,0.20,1.0
"r[10]",0.33,0.0023,0.17,0.11,0.30,0.66,5801,0.20,1.00
"r[11]",2.8,0.0099,0.74,1.6,2.7,4.1,5707,0.19,1.00
"r[12]",7.0,0.016,1.3,5.1,7.0,9.3,6233,0.21,1.00
"r[13]",1.6,0.017,1.3,0.23,1.2,4.1,5433,0.18,1.00
"r[14]",3.8,0.0094,0.68,2.7,3.7,5.0,5300,0.18,1.00
"r[15]",2.6,0.0083,0.65,1.7,2.6,3.8,6083,0.21,1.00
"r[16]",0.63,0.0035,0.25,0.28,0.59,1.1,5048,0.17,1.00
"r[17]",2.3,0.012,0.87,1.1,2.2,3.9,5125,0.17,1.00
"r[18]",0.67,0.0035,0.26,0.30,0.63,1.1,5485,0.18,1.0
"r[19]",1.3,0.019,1.4,0.18,0.88,4.0,5103,0.17,1.0
"r[20]",0.54,0.0028,0.21,0.24,0.51,0.93,6013,0.20,1.0
"r[21]",2.2,0.012,0.95,0.87,2.0,3.9,6457,0.22,1.0
"r[22]",4.7,0.016,1.2,2.9,4.6,6.9,5755,0.19,1.0
"r[23]",2.1,0.0078,0.60,1.3,2.1,3.2,5921,0.20,1.0
"r[24]",0.49,0.0032,0.26,0.16,0.44,1.00,6819,0.23,1.00
"r[25]",0.38,0.0035,0.27,0.092,0.32,0.90,5797,0.20,1.0
"r[26]",3.9,0.018,1.3,1.9,3.7,6.3,5602,0.19,1.0
"r[27]",4.0,0.011,0.86,2.7,3.9,5.5,5807,0.20,1.0
"r[28]",1.4,0.024,1.6,0.18,0.91,4.3,4263,0.14,1.0
"r[29]",2.3,0.022,1.5,0.54,1.9,5.3,5058,0.17,1.00
"r[30]",0.49,0.0029,0.21,0.21,0.45,0.87,5342,0.18,1.00
"r[31]",4.9,0.013,1.0,3.3,4.8,6.6,5725,0.19,1.0
"r[32]",0.64,0.0054,0.42,0.15,0.53,1.5,6030,0.20,1.00
"r[33]",0.65,0.0034,0.28,0.29,0.61,1.2,6424,0.22,1.0
"r[34]",0.62,0.0050,0.38,0.17,0.53,1.4,5896,0.20,1.0
"r[35]",0.49,0.0030,0.23,0.19,0.45,0.92,5743,0.19,1.00
"r[36]",1.3,0.010,0.79,0.35,1.1,2.8,6038,0.20,1.00
"r[37]",0.96,0.0090,0.68,0.22,0.78,2.3,5742,0.19,1.00
"r[38]",1.5,0.0063,0.48,0.83,1.5,2.4,5893,0.20,1.00
"r[39]",0.81,0.0095,0.71,0.15,0.61,2.2,5493,0.19,1.00
"r[40]",1.1,0.0088,0.68,0.27,0.93,2.4,5985,0.20,1.00
"r[41]",1.0,0.013,0.94,0.16,0.72,2.8,5270,0.18,1.00
"r[42]",1.9,0.024,1.7,0.30,1.4,5.4,5359,0.18,1.0
"r[43]",1.6,0.0092,0.70,0.67,1.5,2.9,5710,0.19,1.00
"r[44]",0.81,0.0073,0.54,0.20,0.69,1.9,5403,0.18,1.00
"r[45]",0.35,0.0019,0.15,0.15,0.33,0.64,6532,0.22,1.00
"r[46]",1.6,0.0065,0.49,0.91,1.6,2.5,5727,0.19,1.0
"r[47]",5.4,0.013,1.0,3.9,5.3,7.2,6288,0.21,1.00
"r[48]",0.93,0.0076,0.55,0.26,0.81,2.0,5349,0.18,1.0
"r[49]",0.68,0.0076,0.54,0.13,0.54,1.7,4928,0.17,1.0
"r[50]",0.59,0.0023,0.19,0.32,0.57,0.93,6470,0.22,1.00
"r[51]",0.45,0.0018,0.15,0.23,0.43,0.73,7194,0.24,1.00
"r[52]",0.38,0.0034,0.25,0.094,0.32,0.86,5574,0.19,1.00
"r[53]",0.54,0.0044,0.33,0.15,0.47,1.2,5548,0.19,1.00
"r[54]",0.73,0.0064,0.49,0.18,0.62,1.7,5872,0.20,1.00
"r[55]",1.9,0.0080,0.64,0.97,1.8,3.1,6420,0.22,1.00
"r[56]",0.78,0.0071,0.52,0.19,0.65,1.8,5380,0.18,1.0
"r[57]",0.34,0.0024,0.19,0.11,0.30,0.70,6360,0.21,1.00
"r[58]",0.68,0.0051,0.38,0.22,0.60,1.4,5586,0.19,1.0
"r[59]",0.59,0.0053,0.39,0.15,0.49,1.3,5385,0.18,1.00
"r[60]",3.2,0.011,0.94,1.8,3.1,4.8,7160,0.24,1.00
"r[61]",0.90,0.0045,0.36,0.41,0.86,1.6,6448,0.22,1.00
"r[62]",0.78,0.0050,0.41,0.26,0.71,1.6,6916,0.23,1.00
"r[63]",0.86,0.0043,0.33,0.40,0.81,1.5,5902,0.20,1.0
"r[64]",0.46,0.0028,0.21,0.19,0.43,0.85,5522,0.19,1.0
"r[65]",1.00,0.0081,0.63,0.25,0.86,2.2,6045,0.20,1.0
"r[66]",3.4,0.013,1.0,2.0,3.4,5.3,6246,0.21,1.0
"r[67]",2.8,0.0092,0.71,1.7,2.7,4.0,5967,0.20,1.0
"r[68]",2.0,0.0083,0.63,1.1,1.9,3.2,5806,0.20,1.0
"r[69]",0.37,0.0033,0.26,0.086,0.31,0.89,5989,0.20,1.00
"r[70]",1.0,0.0050,0.38,0.48,0.95,1.7,5918,0.20,1.00
"r[71]",1.1,0.016,1.1,0.17,0.80,3.3,4629,0.16,1.0
"r[72]",1.9,0.0083,0.68,1.00,1.8,3.2,6689,0.23,1.00
"r[73]",0.73,0.0079,0.61,0.13,0.56,1.9,5885,0.20,1.0
"r[74]",0.93,0.0040,0.32,0.47,0.89,1.5,6164,0.21,1.0
"r[75]",1.7,0.010,0.78,0.64,1.5,3.1,5557,0.19,1.0
"r[76]",1.6,0.0066,0.52,0.83,1.5,2.5,6333,0.21,1.00
"r[77]",0.71,0.0066,0.46,0.19,0.60,1.6,4880,0.16,1.00
"r[78]",0.38,0.0032,0.26,0.097,0.32,0.87,6370,0.21,1.0
"r[79]",2.3,0.012,0.94,1.0,2.2,4.1,5831,0.20,1.0
"r[80]",0.72,0.0083,0.60,0.13,0.55,1.9,5206,0.18,1.0
"r[81]",0.86,0.0076,0.59,0.21,0.73,2.0,6060,0.20,1.0
"r[82]",0.78,0.0061,0.46,0.23,0.69,1.7,5507,0.19,1.0
"r[83]",0.57,0.0068,0.45,0.12,0.45,1.5,4369,0.15,1.0
"r[84]",3.4,0.012,0.94,2.0,3.3,5.1,6276,0.21,1.00
"r[85]",1.5,0.013,1.0,0.32,1.2,3.5,6137,0.21,1.00
"r[86]",0.40,0.0037,0.28,0.091,0.33,0.95,5913,0.20,1.00
"r[87]",0.56,0.0048,0.33,0.17,0.50,1.2,4712,0.16,1.0
"r[88]",21,0.064,4.8,13,20,29,5626,0.19,1.0
"r[89]",0.98,0.0054,0.41,0.43,0.92,1.7,5659,0.19,1.00
"r[90]",1.6,0.0077,0.59,0.76,1.5,2.6,5862,0.20,1.0
"r[91]",3.9,0.022,1.7,1.6,3.6,7.2,6455,0.22,1.00
"r[92]",0.24,0.0014,0.11,0.090,0.22,0.44,6417,0.22,1.0
"r[93]",0.60,0.0059,0.45,0.13,0.48,1.5,5909,0.20,1.0
"r[94]",1.2,0.011,0.81,0.28,1.0,2.8,5625,0.19,1.0
"r[95]",1.0,0.014,0.98,0.16,0.75,2.9,4704,0.16,1.0
"r[96]",6.7,0.028,2.1,3.6,6.4,11,5682,0.19,1.0
"r[97]",0.48,0.0041,0.29,0.14,0.41,1.0,5047,0.17,1.00
"r[98]",1.4,0.0079,0.64,0.60,1.3,2.6,6455,0.22,1.00
"r[99]",3.8,0.020,1.5,1.7,3.5,6.4,5596,0.19,1.0
"r[100]",1.3,0.018,1.3,0.18,0.90,3.8,5092,0.17,1.00
"r[101]",0.59,0.0044,0.33,0.18,0.53,1.2,5611,0.19,1.00
"r[102]",0.67,0.0051,0.39,0.19,0.59,1.4,6040,0.20,1.0
"r[103]",2.9,0.026,2.0,0.59,2.4,6.9,6004,0.20,1.00
"r[104]",0.73,0.0032,0.26,0.37,0.70,1.2,6491,0.22,1.0
"r[105]",2.2,0.0099,0.71,1.2,2.1,3.5,5147,0.17,1.00
"r[106]",1.0,0.0052,0.44,0.42,0.97,1.8,6949,0.23,1.00
