name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"lp__",-3636.07,0.217652,8.2169,-3650.17,-3635.69,-3623.32,1425.25,0.0392306,1.00097
"accept_stat__",0.873306,0.0427658,0.187856,0.5,0.936804,0.998349,19.2955,0.000531119,1.05367
"stepsize__",0.164557,0.0566092,0.0693839,0.0957358,0.138405,0.259529,1.50225,4.13503e-05,3.85512e+13
"treedepth__",3.72933,0.42219,1.32566,1,4,5,9.85932,0.000271383,1.09104
"n_leapfrog__",21.3252,7.09806,14.5722,2,15,55,4.21473,0.000116013,1.2282
"divergent__",0.5915,0.0151314,0.491597,0,1,1,1055.51,0.0290534,1.01202
"energy__",3701.95,0.284378,11.4728,3683.89,3701.7,3721.45,1627.59,0.0448002,1.00106
"r[1]",2.2,0.014,0.69,1.2,2.1,3.4,2510,0.069,1.0
"r[2]",2.2,0.0098,0.47,1.5,2.2,3.0,2277,0.063,1.0
"r[3]",1.4,0.020,0.99,0.27,1.2,3.3,2553,0.070,1.0
"r[4]",0.60,0.0051,0.28,0.25,0.55,1.1,3003,0.083,1.0
"r[5]",0.71,0.0077,0.37,0.26,0.64,1.4,2265,0.062,1.0
"r[6]",0.74,0.0062,0.32,0.31,0.69,1.3,2606,0.072,1.0
"r[7]",3.2,0.020,0.94,1.8,3.1,4.8,2162,0.060,1.0
"r[8]",0.96,0.0059,0.32,0.50,0.93,1.5,2912,0.080,1.00
"r[9]",1.4,0.011,0.52,0.70,1.4,2.4,2209,0.061,1.0
"r[10]",2.1,0.0093,0.50,1.3,2.0,2.9,2912,0.080,1.0
"r[11]",3.2,0.014,0.72,2.1,3.1,4.4,2695,0.074,1.0
"r[12]",1.4,0.0082,0.44,0.73,1.3,2.2,2900,0.080,1.0
"r[13]",1.7,0.021,1.1,0.34,1.4,3.8,2739,0.075,1.0
"r[14]",2.2,0.0077,0.43,1.5,2.1,2.9,3071,0.085,1.00
"r[15]",0.88,0.0058,0.31,0.44,0.85,1.4,2799,0.077,1.0
"r[16]",0.72,0.0049,0.25,0.38,0.69,1.2,2581,0.071,1.0
"r[17]",1.2,0.011,0.55,0.42,1.1,2.2,2394,0.066,1.0
"r[18]",0.97,0.0067,0.33,0.51,0.94,1.6,2396,0.066,1.0
"r[19]",2.9,0.055,2.8,0.34,2.1,8.6,2582,0.071,1.0
"r[20]",0.40,0.0037,0.18,0.15,0.37,0.73,2365,0.065,1.0
"r[21]",0.51,0.0060,0.31,0.15,0.45,1.1,2744,0.076,1.0
"r[22]",0.92,0.0087,0.41,0.38,0.85,1.7,2266,0.062,1.0
"r[23]",0.34,0.0038,0.19,0.098,0.30,0.71,2689,0.074,1.0
"r[24]",1.0,0.0087,0.41,0.46,0.94,1.8,2180,0.060,1.0
"r[25]",5.9,0.025,1.4,3.8,5.7,8.3,2911,0.080,1.0
"r[26]",3.6,0.022,1.1,2.0,3.5,5.7,2620,0.072,1.0
"r[27]",0.24,0.0030,0.15,0.065,0.21,0.53,2514,0.069,1.0
"r[28]",1.7,0.045,2.2,0.19,1.1,5.4,2436,0.067,1.0
"r[29]",0.74,0.014,0.61,0.14,0.57,1.9,1912,0.053,1.0
"r[30]",3.3,0.012,0.60,2.4,3.3,4.4,2373,0.065,1.0
"r[31]",0.65,0.0061,0.28,0.28,0.60,1.2,2127,0.059,1.0
