name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"lp__",-3324.14,0.192272,8.45535,-3338.67,-3323.84,-3310.98,1933.88,0.0413637,1.00009
"accept_stat__",0.880529,0.0368894,0.16743,0.526051,0.939132,0.99839,20.5998,0.000440608,1.04741
"stepsize__",0.159095,0.0257137,0.0315164,0.116094,0.170455,0.190737,1.50225,3.21316e-05,3.2819e+13
"treedepth__",4.5315,0.061923,0.9233,2,5,5,222.322,0.00475524,1.01897
"n_leapfrog__",26.9998,0.761455,7.92277,7,31,31,108.26,0.00231556,1.02145
"divergent__",0.229333,0.00953315,0.420439,0,0,1,1945.06,0.0416029,1.00751
"energy__",3390.16,0.274041,11.8158,3371.32,3389.81,3410.33,1859.06,0.0397633,1.00001
"r[1]",1.3,0.0072,0.52,0.59,1.3,2.3,5239,0.11,1.00
"r[2]",1.7,0.0052,0.40,1.1,1.7,2.4,6011,0.13,1.0
"r[3]",2.5,0.017,1.3,0.75,2.2,5.1,6314,0.14,1.00
"r[4]",0.76,0.0038,0.32,0.32,0.71,1.4,7283,0.16,1.00
"r[5]",0.48,0.0038,0.29,0.13,0.42,1.0,5812,0.12,1.00
"r[6]",0.41,0.0034,0.24,0.12,0.36,0.86,4745,0.10,1.0
"r[7]",4.3,0.018,1.3,2.4,4.1,6.6,5057,0.11,1.00
"r[8]",2.6,0.0085,0.62,1.7,2.6,3.8,5367,0.11,1.00
"r[9]",1.5,0.0096,0.66,0.64,1.4,2.8,4780,0.10,1.00
"r[10]",2.0,0.0078,0.53,1.3,2.0,3.0,4681,0.10,1.00
"r[11]",0.32,0.0024,0.18,0.098,0.29,0.67,5986,0.13,1.00
"r[12]",1.6,0.0066,0.47,0.97,1.6,2.5,5020,0.11,1.00
"r[13]",1.3,0.0092,0.72,0.43,1.2,2.7,6247,0.13,1.00
"r[14]",0.13,0.00098,0.075,0.041,0.12,0.28,5763,0.12,1.0
"r[15]",0.46,0.0028,0.22,0.17,0.43,0.87,6303,0.13,1.0
"r[16]",0.50,0.0024,0.20,0.24,0.48,0.86,6427,0.14,1.00
"r[17]",0.42,0.0040,0.29,0.098,0.35,0.99,5494,0.12,1.00
"r[18]",0.73,0.0036,0.27,0.35,0.70,1.2,5532,0.12,1.0
"r[19]",2.2,0.038,2.4,0.26,1.5,6.5,4095,0.088,1.00
"r[20]",2.4,0.0065,0.51,1.6,2.3,3.3,6178,0.13,1.00
"r[21]",0.40,0.0032,0.27,0.095,0.33,0.91,6807,0.15,1.00
"r[22]",0.51,0.0042,0.30,0.15,0.45,1.1,5177,0.11,1.00
"r[23]",0.29,0.0021,0.16,0.089,0.26,0.59,5922,0.13,1.0
"r[24]",0.71,0.0045,0.35,0.26,0.65,1.4,5888,0.13,1.0
"r[25]",4.9,0.016,1.2,3.1,4.8,7.1,6296,0.13,1.0
"r[26]",1.4,0.0083,0.67,0.53,1.3,2.7,6374,0.14,1.00
"r[27]",1.5,0.0060,0.46,0.85,1.5,2.4,5943,0.13,1.00
"r[28]",1.4,0.022,1.5,0.18,0.92,4.2,4816,0.10,1.0
"r[29]",1.3,0.016,1.1,0.25,1.0,3.4,4305,0.092,1.0
"r[30]",0.85,0.0033,0.28,0.46,0.82,1.3,6805,0.15,1.00
"r[31]",0.36,0.0024,0.20,0.11,0.32,0.73,6770,0.14,1.00
"r[32]",4.0,0.014,1.2,2.4,3.9,6.1,6928,0.15,1.00
"r[33]",0.82,0.0039,0.32,0.37,0.78,1.4,7076,0.15,1.00
"r[34]",0.42,0.0044,0.29,0.096,0.35,1.0,4357,0.093,1.0
"r[35]",0.29,0.0021,0.16,0.090,0.26,0.59,5632,0.12,1.0
"r[36]",1.7,0.012,0.91,0.58,1.5,3.4,6237,0.13,1.0
"r[37]",3.9,0.022,1.7,1.7,3.6,7.0,5685,0.12,1.00
"r[38]",0.63,0.0037,0.27,0.26,0.58,1.1,5590,0.12,1.00
"r[39]",0.91,0.011,0.80,0.15,0.68,2.5,4991,0.11,1.0
"r[40]",2.3,0.014,1.1,0.89,2.1,4.3,5353,0.11,1.0
"r[41]",2.0,0.024,1.7,0.36,1.5,5.3,4968,0.11,1.00
"r[42]",3.5,0.036,2.6,0.73,2.9,8.7,5495,0.12,1.00
"r[43]",0.67,0.0059,0.34,0.26,0.61,1.3,3406,0.073,1.0
"r[44]",3.7,0.023,1.5,1.7,3.5,6.3,3974,0.085,1.0
"r[45]",0.24,0.0015,0.11,0.090,0.22,0.46,6129,0.13,1.00
"r[46]",2.1,0.0075,0.57,1.2,2.0,3.1,5764,0.12,1.00
"r[47]",0.23,0.0019,0.14,0.062,0.20,0.49,5501,0.12,1.00
"r[48]",0.80,0.0067,0.51,0.20,0.68,1.8,5685,0.12,1.00
"r[49]",0.85,0.0084,0.61,0.19,0.70,2.0,5265,0.11,1.0
"r[50]",0.60,0.0024,0.20,0.32,0.58,0.96,6572,0.14,1.00
"r[51]",0.52,0.0022,0.17,0.28,0.50,0.82,5733,0.12,1.00
"r[52]",0.42,0.0045,0.30,0.094,0.34,1.0,4539,0.097,1.0
"r[53]",3.6,0.013,1.1,2.1,3.5,5.5,6719,0.14,1.00
"r[54]",1.0,0.0085,0.66,0.27,0.88,2.3,5905,0.13,1.0
"r[55]",8.9,0.024,1.7,6.3,8.7,12,5169,0.11,1.00
"r[56]",1.1,0.0098,0.69,0.27,0.98,2.4,4977,0.11,1.0
"r[57]",0.85,0.0047,0.35,0.37,0.80,1.5,5367,0.11,1.0
"r[58]",0.37,0.0034,0.24,0.093,0.31,0.84,5015,0.11,1.00
"r[59]",5.0,0.020,1.4,3.1,4.9,7.5,4720,0.10,1.0
"r[60]",1.2,0.0076,0.58,0.39,1.1,2.2,5759,0.12,1.0
"r[61]",1.2,0.0056,0.42,0.62,1.1,2.0,5650,0.12,1.00
"r[62]",0.37,0.0032,0.24,0.094,0.31,0.84,5877,0.13,1.00
"r[63]",1.9,0.0064,0.52,1.1,1.8,2.8,6403,0.14,1.0
