name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"lp__",-3767.23,0.164642,8.13798,-3781.44,-3766.78,-3754.39,2443.17,0.0476001,1.00094
"accept_stat__",0.924886,0.0410297,0.13131,0.698099,0.974128,0.99993,10.2424,0.000199551,1.081
"stepsize__",0.159157,0.00140729,0.0770805,0.0508083,0.203032,0.22363,3000,0.0584487,4.84739e+13
"treedepth__",4.486,0.794337,1.17418,3,4,6,2.18504,4.2571e-05,1.69076
"n_leapfrog__",30.7592,17.0821,22.2542,9,15,63,1.69724,3.30672e-05,2.72773
"divergent__",0.133,0.00806411,0.339603,0,0,1,1773.49,0.0345528,1.0016
"energy__",3833.35,0.240303,11.4969,3815.12,3832.93,3852.97,2288.98,0.0445959,1.00132
"r[1]",0.76,0.0045,0.36,0.26,0.70,1.4,6454,0.13,1.0
"r[2]",0.31,0.0021,0.15,0.12,0.29,0.60,4978,0.097,1.00
"r[3]",2.2,0.016,1.2,0.70,1.9,4.4,5391,0.11,1.00
"r[4]",0.41,0.0033,0.24,0.12,0.37,0.86,5250,0.10,1.0
"r[5]",2.6,0.012,0.87,1.3,2.5,4.2,5269,0.10,1.0
"r[6]",2.0,0.0091,0.65,1.0,1.9,3.1,5035,0.098,1.0
"r[7]",1.5,0.0087,0.63,0.66,1.4,2.7,5197,0.10,1.0
"r[8]",0.32,0.0026,0.18,0.10,0.29,0.67,4851,0.095,1.00
"r[9]",3.1,0.011,0.79,1.9,3.0,4.5,4756,0.093,1.0
"r[10]",1.6,0.0059,0.43,0.92,1.5,2.3,5324,0.10,1.0
"r[11]",0.69,0.0041,0.28,0.30,0.65,1.2,4823,0.094,1.0
"r[12]",0.59,0.0035,0.26,0.25,0.55,1.1,5474,0.11,1.00
"r[13]",1.9,0.013,1.0,0.62,1.7,3.8,5701,0.11,1.0
"r[14]",0.37,0.0020,0.15,0.17,0.35,0.65,5789,0.11,1.00
"r[15]",5.2,0.016,1.1,3.6,5.1,7.0,4631,0.090,1.0
"r[16]",0.65,0.0048,0.33,0.20,0.61,1.3,4630,0.090,1.0
"r[17]",9.3,0.030,2.2,5.9,9.1,13,5261,0.10,1.00
"r[18]",0.67,0.0047,0.32,0.24,0.63,1.3,4588,0.089,1.0
"r[19]",1.6,0.032,2.0,0.21,1.0,5.1,3612,0.070,1.00
"r[20]",5.4,0.014,0.96,3.9,5.3,7.1,4453,0.087,1.00
"r[21]",1.7,0.011,0.72,0.77,1.6,3.1,4391,0.086,1.0
"r[22]",0.95,0.0062,0.44,0.39,0.88,1.8,4981,0.097,1.00
"r[23]",2.7,0.0093,0.68,1.7,2.7,4.0,5331,0.10,1.00
"r[24]",0.56,0.0043,0.32,0.18,0.50,1.2,5389,0.10,1.00
"r[25]",1.5,0.0097,0.64,0.64,1.4,2.7,4408,0.086,1.00
"r[26]",0.62,0.0057,0.41,0.15,0.53,1.4,5258,0.10,1.00
"r[27]",0.44,0.0033,0.20,0.17,0.42,0.80,3676,0.072,1.0
"r[28]",3.1,0.058,3.4,0.31,1.9,9.6,3539,0.069,1.00
"r[29]",0.82,0.010,0.71,0.15,0.62,2.2,4563,0.089,1.0
"r[30]",0.40,0.0028,0.18,0.16,0.38,0.73,4335,0.084,1.00
"r[31]",0.58,0.0040,0.28,0.22,0.54,1.1,4900,0.095,1.00
"r[32]",2.6,0.012,0.88,1.4,2.5,4.2,5461,0.11,1.0
"r[33]",1.7,0.0070,0.50,1.0,1.7,2.6,5017,0.098,1.0
"r[34]",0.63,0.0057,0.41,0.15,0.53,1.4,5272,0.10,1.00
"r[35]",2.0,0.0078,0.52,1.2,1.9,2.9,4416,0.086,1.0
"r[36]",2.9,0.018,1.4,0.99,2.6,5.6,6115,0.12,1.00
"r[37]",1.4,0.014,1.0,0.29,1.2,3.4,4849,0.094,1.0
"r[38]",0.71,0.0043,0.31,0.30,0.66,1.3,5083,0.099,1.00
"r[39]",0.81,0.0093,0.68,0.15,0.61,2.1,5297,0.10,1.0
"r[40]",0.53,0.0057,0.40,0.11,0.43,1.3,4842,0.094,1.0
"r[41]",2.8,0.028,2.0,0.56,2.2,6.7,5015,0.098,1.00
"r[42]",1.1,0.017,1.1,0.16,0.76,3.1,4165,0.081,1.0
"r[43]",0.45,0.0044,0.33,0.098,0.37,1.1,5623,0.11,1.00
"r[44]",7.5,0.028,2.1,4.5,7.3,11,5887,0.11,1.0
"r[45]",1.3,0.0043,0.33,0.84,1.3,1.9,5904,0.12,1.0
"r[46]",0.85,0.0047,0.35,0.35,0.81,1.5,5693,0.11,1.00
"r[47]",0.88,0.0048,0.31,0.44,0.84,1.4,4082,0.080,1.0
"r[48]",3.2,0.016,1.3,1.4,3.0,5.5,6115,0.12,1.00
"r[49]",0.64,0.0078,0.51,0.12,0.50,1.6,4348,0.085,1.0
"r[50]",0.76,0.0030,0.21,0.45,0.73,1.1,4919,0.096,1.0
"r[51]",0.51,0.0023,0.17,0.27,0.49,0.81,5103,0.099,1.00
"r[52]",0.40,0.0036,0.28,0.098,0.34,0.96,5769,0.11,1.0
"r[53]",0.75,0.0056,0.41,0.24,0.67,1.6,5432,0.11,1.0
"r[54]",0.76,0.0070,0.50,0.18,0.64,1.7,5226,0.10,1.0
"r[55]",0.43,0.0037,0.27,0.11,0.37,0.94,5252,0.10,1.00
"r[56]",1.2,0.0088,0.69,0.32,1.0,2.5,6081,0.12,1.0
"r[57]",0.46,0.0034,0.24,0.16,0.42,0.91,5027,0.098,1.00
"r[58]",3.9,0.015,1.1,2.4,3.8,5.9,5618,0.11,1.00
"r[59]",0.39,0.0036,0.27,0.088,0.32,0.91,5704,0.11,1.00
"r[60]",0.92,0.0060,0.45,0.34,0.85,1.7,5625,0.11,1.0
"r[61]",0.66,0.0040,0.29,0.27,0.61,1.2,5141,0.10,1.0
"r[62]",0.57,0.0045,0.35,0.15,0.49,1.3,6324,0.12,1.00
"r[63]",1.2,0.0055,0.42,0.64,1.2,2.0,5698,0.11,1.0
"r[64]",0.25,0.0021,0.15,0.074,0.22,0.55,5216,0.10,1.00
"r[65]",1.4,0.011,0.75,0.50,1.3,2.9,4649,0.091,1.00
"r[66]",0.95,0.0068,0.49,0.32,0.86,1.9,5084,0.099,1.00
"r[67]",1.4,0.0070,0.48,0.71,1.3,2.3,4785,0.093,1.0
"r[68]",1.7,0.0087,0.60,0.88,1.7,2.8,4756,0.093,1.0
"r[69]",0.59,0.0047,0.34,0.18,0.53,1.2,5197,0.10,1.0
"r[70]",0.91,0.0049,0.37,0.40,0.86,1.6,5600,0.11,1.00
"r[71]",1.0,0.013,0.95,0.16,0.73,2.8,5441,0.11,1.0
"r[72]",1.1,0.0069,0.45,0.50,1.1,2.0,4200,0.082,1.00
"r[73]",0.80,0.0091,0.66,0.14,0.61,2.1,5205,0.10,1.00
"r[74]",0.52,0.0029,0.22,0.22,0.49,0.95,5811,0.11,1.00
"r[75]",0.84,0.0075,0.57,0.20,0.70,2.0,5769,0.11,1.00
"r[76]",7.1,0.017,1.3,5.2,7.0,9.3,5605,0.11,1.0
"r[77]",1.9,0.012,0.86,0.73,1.7,3.5,5154,0.10,1.00
"r[78]",0.74,0.0057,0.44,0.20,0.64,1.6,5907,0.12,1.00
"r[79]",4.8,0.022,1.5,2.7,4.7,7.7,4931,0.096,1.00
"r[80]",1.2,0.013,0.90,0.23,1.0,3.0,4999,0.097,1.00
"r[81]",1.3,0.012,0.88,0.29,1.1,2.9,5560,0.11,1.00
"r[82]",3.0,0.015,1.0,1.5,2.9,4.9,5093,0.099,1.0
"r[83]",2.1,0.017,1.1,0.72,1.8,4.3,4330,0.084,1.0
"r[84]",1.6,0.0087,0.63,0.77,1.6,2.8,5212,0.10,1.00
"r[85]",0.86,0.010,0.70,0.17,0.66,2.2,4640,0.090,1.00
"r[86]",5.8,0.018,1.4,3.8,5.8,8.3,5916,0.12,1.0
"r[87]",3.4,0.012,0.89,2.1,3.3,5.0,5323,0.10,1.00
"r[88]",0.73,0.0090,0.59,0.14,0.56,1.9,4358,0.085,1.00
"r[89]",0.30,0.0027,0.20,0.076,0.25,0.68,5328,0.10,1.00
"r[90]",4.2,0.014,1.0,2.7,4.1,5.9,5520,0.11,1.0
"r[91]",6.5,0.035,2.4,3.2,6.2,11,4686,0.091,1.00
"r[92]",0.62,0.0033,0.21,0.33,0.60,1.0,4072,0.079,1.0
"r[93]",2.4,0.018,1.3,0.77,2.2,4.9,5278,0.10,1.00
"r[94]",0.67,0.0071,0.50,0.13,0.53,1.7,4945,0.096,1.0
"r[95]",1.5,0.023,1.6,0.19,0.97,4.3,4568,0.089,1.0
"r[96]",5.6,0.026,2.0,2.8,5.4,9.3,5972,0.12,1.00
"r[97]",6.7,0.024,1.5,4.5,6.6,9.4,3717,0.072,1.0
"r[98]",0.62,0.0056,0.41,0.15,0.52,1.4,5511,0.11,1.0
"r[99]",3.9,0.024,1.7,1.6,3.7,7.0,4752,0.093,1.0
"r[100]",1.5,0.023,1.6,0.20,0.99,4.4,4872,0.095,1.0
"r[101]",5.9,0.019,1.3,3.9,5.8,8.2,4729,0.092,1.0
"r[102]",1.4,0.0090,0.71,0.49,1.3,2.8,6077,0.12,1.00
"r[103]",2.8,0.029,2.2,0.42,2.3,7.2,5506,0.11,1.00
"r[104]",2.6,0.0070,0.54,1.8,2.6,3.6,6046,0.12,1.0
"r[105]",0.34,0.0040,0.23,0.081,0.28,0.80,3442,0.067,1.0
"r[106]",0.81,0.0049,0.36,0.33,0.76,1.5,5433,0.11,1.0
"r[107]",1.2,0.0087,0.62,0.41,1.1,2.4,5029,0.098,1.00
"r[108]",2.5,0.0074,0.55,1.7,2.5,3.5,5533,0.11,1.00
