name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"lp__",-3887.73,0.174827,8.36094,-3902.29,-3887.33,-3874.64,2287.15,0.0758722,0.999818
"accept_stat__",0.906324,0.00217766,0.119564,0.698534,0.943535,0.999316,3014.54,0.100002,1.0035
"stepsize__",0.212706,0.0116873,0.0143247,0.198669,0.207076,0.232372,1.50225,4.98347e-05,1.32586e+13
"treedepth__",4.03917,0.141471,0.579099,4,4,5,16.7559,0.000555848,1.05256
"n_leapfrog__",17.9303,3.27781,6.8744,15,15,31,4.39847,0.000145912,1.20584
"divergent__",0.0593333,0.0047269,0.236267,0,0,1,2498.35,0.0828787,1.00092
"energy__",3953.76,0.25785,11.7378,3935.07,3953.42,3973.42,2072.25,0.0687434,0.999922
"r[1]",0.87,0.0049,0.33,0.38,0.85,1.4,4442,0.15,1.0
"r[2]",0.59,0.0026,0.21,0.30,0.57,0.97,6168,0.20,1.00
"r[3]",0.71,0.0076,0.54,0.14,0.55,1.8,5030,0.17,1.00
"r[4]",0.42,0.0027,0.22,0.15,0.38,0.83,6464,0.21,1.00
"r[5]",1.2,0.0069,0.50,0.55,1.2,2.1,5341,0.18,1.00
"r[6]",0.79,0.0044,0.36,0.33,0.74,1.5,6696,0.22,1.0
"r[7]",0.38,0.0037,0.25,0.093,0.32,0.88,4709,0.16,1.00
"r[8]",0.58,0.0027,0.21,0.28,0.56,0.95,5759,0.19,1.00
"r[9]",2.8,0.0090,0.77,1.6,2.7,4.2,7284,0.24,1.0
"r[10]",3.5,0.0092,0.74,2.4,3.5,4.8,6460,0.21,1.0
"r[11]",0.51,0.0037,0.27,0.16,0.46,1.0,5302,0.18,1.00
"r[12]",3.4,0.0091,0.74,2.3,3.3,4.7,6633,0.22,1.0
"r[13]",1.1,0.010,0.81,0.20,0.93,2.7,6336,0.21,1.00
"r[14]",7.1,0.017,1.3,5.2,6.9,9.4,5690,0.19,1.0
"r[15]",0.92,0.0045,0.37,0.42,0.88,1.6,6734,0.22,1.00
"r[16]",0.82,0.0032,0.27,0.43,0.80,1.3,7217,0.24,1.0
"r[17]",4.4,0.015,1.2,2.6,4.3,6.5,6615,0.22,1.0
"r[18]",0.42,0.0024,0.19,0.17,0.39,0.79,6460,0.21,1.00
"r[19]",1.2,0.017,1.3,0.18,0.83,3.8,5565,0.18,1.00
"r[20]",3.0,0.0070,0.60,2.1,2.9,4.0,7134,0.24,1.0
"r[21]",0.54,0.0042,0.34,0.14,0.46,1.2,6545,0.22,1.0
"r[22]",1.0,0.0054,0.45,0.43,0.93,1.9,7156,0.24,1.0
"r[23]",0.60,0.0038,0.28,0.22,0.57,1.1,5395,0.18,1.0
"r[24]",1.2,0.0058,0.47,0.56,1.1,2.1,6448,0.21,1.0
"r[25]",1.9,0.0088,0.72,0.88,1.8,3.2,6682,0.22,1.0
"r[26]",5.8,0.018,1.6,3.6,5.7,8.6,7047,0.23,1.0
"r[27]",0.92,0.0042,0.31,0.48,0.89,1.5,5485,0.18,1.00
"r[28]",1.4,0.022,1.6,0.18,0.92,4.0,5094,0.17,1.00
"r[29]",1.7,0.016,1.3,0.36,1.4,4.3,6582,0.22,1.00
"r[30]",1.6,0.0051,0.41,0.98,1.5,2.3,6682,0.22,1.0
"r[31]",0.37,0.0026,0.21,0.12,0.34,0.76,6240,0.21,1.0
"r[32]",6.5,0.019,1.6,4.2,6.4,9.2,6875,0.23,1.00
"r[33]",0.39,0.0025,0.20,0.14,0.35,0.76,6152,0.20,1.0
"r[34]",0.71,0.0052,0.42,0.23,0.61,1.5,6406,0.21,1.00
"r[35]",11,0.023,1.9,8.3,11,14,6803,0.23,1.00
"r[36]",1.6,0.013,1.0,0.38,1.4,3.6,5894,0.20,1.0
"r[37]",1.1,0.012,0.88,0.19,0.83,2.8,5399,0.18,1.0
"r[38]",0.62,0.0038,0.28,0.25,0.57,1.1,5357,0.18,1.00
"r[39]",2.0,0.017,1.3,0.48,1.7,4.7,6125,0.20,1.00
"r[40]",0.86,0.0069,0.59,0.20,0.72,2.0,7386,0.25,1.00
"r[41]",0.92,0.011,0.83,0.16,0.67,2.5,5899,0.20,1.0
"r[42]",1.1,0.014,1.0,0.17,0.74,3.0,5395,0.18,1.0
"r[43]",0.39,0.0035,0.27,0.093,0.32,0.92,6121,0.20,1.0
"r[44]",2.3,0.013,1.1,0.86,2.1,4.4,6684,0.22,1.0
"r[45]",1.3,0.0044,0.35,0.78,1.3,1.9,6256,0.21,1.00
"r[46]",2.2,0.0083,0.64,1.2,2.1,3.3,6062,0.20,1.00
"r[47]",1.4,0.0055,0.44,0.77,1.4,2.2,6439,0.21,1.00
"r[48]",2.9,0.019,1.4,0.96,2.7,5.5,5657,0.19,1.0
"r[49]",1.5,0.013,1.0,0.30,1.2,3.5,6981,0.23,1.00
"r[50]",2.6,0.0064,0.52,1.9,2.6,3.6,6712,0.22,1.0
"r[51]",1.3,0.0037,0.30,0.89,1.3,1.9,6426,0.21,1.00
"r[52]",1.5,0.0087,0.70,0.54,1.4,2.8,6421,0.21,1.0
"r[53]",0.99,0.0077,0.57,0.27,0.89,2.1,5613,0.19,1.0
"r[54]",1.4,0.0097,0.85,0.35,1.2,3.0,7560,0.25,1.00
"r[55]",0.40,0.0029,0.22,0.12,0.36,0.82,5875,0.19,1.0
"r[56]",0.51,0.0048,0.35,0.11,0.43,1.1,5248,0.17,1.0
"r[57]",1.3,0.0055,0.45,0.64,1.2,2.1,6613,0.22,1.0
"r[58]",1.2,0.0067,0.54,0.49,1.1,2.2,6579,0.22,1.00
"r[59]",0.57,0.0048,0.37,0.14,0.49,1.3,5963,0.20,1.00
"r[60]",1.9,0.0082,0.69,0.91,1.8,3.1,7100,0.24,1.00
"r[61]",3.0,0.0091,0.74,1.9,2.9,4.3,6718,0.22,1.0
"r[62]",0.81,0.0052,0.43,0.27,0.72,1.6,6846,0.23,1.0
"r[63]",2.3,0.0083,0.62,1.4,2.3,3.4,5657,0.19,1.00
"r[64]",1.00,0.0045,0.37,0.48,0.95,1.7,6763,0.22,1.0
"r[65]",0.51,0.0058,0.38,0.10,0.41,1.2,4218,0.14,1.0
"r[66]",0.89,0.0056,0.36,0.33,0.86,1.5,4216,0.14,1.00
"r[67]",0.67,0.0040,0.31,0.27,0.61,1.3,5865,0.19,1.00
"r[68]",0.56,0.0034,0.30,0.19,0.51,1.1,7650,0.25,1.00
"r[69]",1.6,0.0080,0.64,0.74,1.5,2.8,6391,0.21,1.00
