name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"lp__",-3718.29,0.19419,8.16546,-3731.94,-3718.07,-3705.25,1768.1,0.0454534,1.0004
"accept_stat__",0.858317,0.00689536,0.19272,0.5,0.920758,0.997138,781.158,0.0200815,1.00661
"stepsize__",0.155194,0.00589995,0.00723136,0.147917,0.15261,0.165054,1.50225,3.8619e-05,5.91193e+12
"treedepth__",4.0515,0.0448495,1.2821,1,5,5,817.205,0.0210082,1.00225
"n_leapfrog__",23.3687,0.354235,10.1297,3,31,31,817.724,0.0210216,1.00167
"divergent__",0.485167,0.0105801,0.499822,0,0,1,2231.8,0.0573737,1.00263
"energy__",3784.42,0.254228,11.6536,3765.78,3784.14,3804.07,2101.24,0.0540174,1.00009
"r[1]",2.3,0.012,0.72,1.2,2.2,3.6,3720,0.096,1.0
"r[2]",1.1,0.0062,0.34,0.63,1.1,1.7,3110,0.080,1.00
"r[3]",4.5,0.041,2.2,1.6,4.2,8.4,2737,0.070,1.0
"r[4]",2.1,0.0097,0.62,1.2,2.1,3.3,4164,0.11,1.0
"r[5]",1.2,0.011,0.57,0.38,1.1,2.2,2966,0.076,1.0
"r[6]",0.60,0.0051,0.30,0.21,0.55,1.2,3548,0.091,1.0
"r[7]",1.9,0.012,0.70,0.95,1.9,3.2,3614,0.093,1.00
"r[8]",0.73,0.0051,0.28,0.34,0.70,1.2,2936,0.075,1.0
"r[9]",1.4,0.0080,0.46,0.70,1.3,2.2,3337,0.086,1.0
"r[10]",0.32,0.0030,0.17,0.11,0.29,0.65,3194,0.082,1.00
"r[11]",0.75,0.0055,0.30,0.35,0.71,1.3,2898,0.075,1.0
"r[12]",2.4,0.011,0.59,1.5,2.3,3.4,3158,0.081,1.0
"r[13]",0.51,0.0064,0.39,0.10,0.41,1.2,3678,0.095,1.0
"r[14]",0.35,0.0023,0.13,0.16,0.33,0.59,3542,0.091,1.0
"r[15]",0.96,0.0065,0.34,0.47,0.92,1.6,2826,0.073,1.0
"r[16]",0.35,0.0031,0.18,0.12,0.32,0.68,3159,0.081,1.0
"r[17]",2.9,0.016,0.94,1.6,2.8,4.6,3388,0.087,1.0
"r[18]",0.51,0.0051,0.26,0.18,0.46,0.99,2582,0.066,1.00
"r[19]",1.5,0.029,1.6,0.18,0.96,4.4,3214,0.083,1.0
"r[20]",2.0,0.0082,0.47,1.3,2.0,2.8,3247,0.083,1.0
"r[21]",0.36,0.0038,0.24,0.086,0.30,0.81,3877,0.100,1.0
"r[22]",1.7,0.0092,0.60,0.85,1.6,2.7,4228,0.11,1.0
"r[23]",3.2,0.015,0.72,2.1,3.1,4.5,2317,0.060,1.0
"r[24]",0.56,0.0053,0.28,0.19,0.51,1.1,2681,0.069,1.0
"r[25]",0.41,0.0046,0.26,0.10,0.35,0.93,3258,0.084,1.0
"r[26]",0.79,0.0078,0.46,0.25,0.70,1.7,3426,0.088,1.0
"r[27]",1.0,0.0060,0.37,0.51,0.98,1.7,3752,0.096,1.00
"r[28]",2.1,0.044,2.3,0.25,1.4,6.4,2782,0.072,1.0
"r[29]",1.3,0.015,1.00,0.26,1.1,3.3,4175,0.11,1.0
"r[30]",2.5,0.0085,0.53,1.7,2.4,3.4,3887,0.100,1.0
"r[31]",3.9,0.015,0.83,2.6,3.8,5.3,3004,0.077,1.00
"r[32]",0.82,0.0080,0.46,0.24,0.73,1.7,3343,0.086,1.0
"r[33]",0.60,0.0047,0.27,0.24,0.56,1.1,3237,0.083,1.0
"r[34]",2.0,0.013,0.83,0.95,1.9,3.6,3856,0.099,1.0
"r[35]",0.67,0.0047,0.26,0.30,0.63,1.2,3199,0.082,1.0
"r[36]",0.85,0.011,0.59,0.22,0.71,2.0,3006,0.077,1.0
"r[37]",1.1,0.015,0.81,0.25,0.93,2.7,3030,0.078,1.0
"r[38]",2.1,0.0089,0.56,1.3,2.0,3.1,3923,0.10,1.0
"r[39]",1.3,0.019,1.1,0.23,1.0,3.4,3230,0.083,1.0
"r[40]",1.2,0.011,0.72,0.34,1.1,2.6,4309,0.11,1.0
"r[41]",6.3,0.050,3.3,2.1,5.6,13,4414,0.11,1.0
"r[42]",1.4,0.025,1.4,0.18,0.97,4.1,3190,0.082,1.0
"r[43]",1.2,0.011,0.60,0.44,1.1,2.3,3218,0.083,1.00
"r[44]",0.48,0.0054,0.34,0.11,0.40,1.1,3982,0.10,1.0
"r[45]",1.5,0.0059,0.36,0.97,1.5,2.2,3782,0.097,1.00
"r[46]",5.4,0.018,1.1,3.8,5.3,7.3,3631,0.093,1.00
"r[47]",13,0.042,2.4,9.9,13,18,3329,0.086,1.00
"r[48]",0.70,0.0095,0.57,0.13,0.55,1.8,3576,0.092,1.0
"r[49]",0.87,0.011,0.72,0.16,0.68,2.3,3999,0.10,1.0
"r[50]",0.38,0.0030,0.18,0.15,0.35,0.72,3571,0.092,1.0
"r[51]",0.52,0.0034,0.19,0.25,0.50,0.86,3068,0.079,1.0
"r[52]",1.5,0.013,0.75,0.45,1.4,2.8,3319,0.085,1.0
"r[53]",4.0,0.020,1.3,2.1,3.9,6.3,3880,0.100,1.0
"r[54]",8.3,0.050,2.5,4.6,8.1,13,2522,0.065,1.0
"r[55]",2.3,0.012,0.66,1.3,2.2,3.4,3174,0.082,1.0
"r[56]",0.92,0.014,0.63,0.20,0.76,2.2,1961,0.050,1.0
"r[57]",1.1,0.0071,0.40,0.57,1.1,1.9,3209,0.082,1.0
"r[58]",1.8,0.014,0.70,0.79,1.7,3.1,2612,0.067,1.00
"r[59]",1.3,0.010,0.63,0.51,1.2,2.5,3949,0.10,1.0
"r[60]",0.94,0.0078,0.48,0.32,0.85,1.9,3857,0.099,1.0
"r[61]",2.3,0.011,0.65,1.3,2.2,3.4,3615,0.093,1.0
"r[62]",2.3,0.017,0.89,1.1,2.2,3.9,2799,0.072,1.0
"r[63]",1.0,0.0057,0.37,0.53,1.0,1.7,4127,0.11,1.00
"r[64]",1.7,0.0080,0.45,1.1,1.7,2.5,3127,0.080,1.00
"r[65]",0.44,0.0050,0.31,0.10,0.36,1.0,3734,0.096,1.0
"r[66]",1.3,0.010,0.52,0.59,1.2,2.2,2529,0.065,1.0
"r[67]",0.44,0.0041,0.23,0.15,0.40,0.88,3193,0.082,1.00
"r[68]",0.52,0.0050,0.28,0.18,0.46,1.1,3212,0.083,1.0
"r[69]",1.2,0.0095,0.52,0.53,1.1,2.2,3036,0.078,1.00
"r[70]",2.3,0.011,0.63,1.4,2.2,3.4,3503,0.090,1.0
"r[71]",1.0,0.015,0.93,0.16,0.74,2.9,3961,0.10,1.00
"r[72]",2.3,0.013,0.76,1.3,2.3,3.7,3453,0.089,1.00
"r[73]",0.71,0.010,0.60,0.13,0.55,1.8,3369,0.087,1.0
"r[74]",2.4,0.011,0.57,1.5,2.3,3.4,2478,0.064,1.0
"r[75]",1.6,0.012,0.77,0.58,1.4,3.0,4134,0.11,1.00
"r[76]",0.36,0.0036,0.20,0.12,0.31,0.74,3180,0.082,1.0
"r[77]",0.66,0.0076,0.43,0.17,0.56,1.5,3281,0.084,1.0
"r[78]",1.8,0.012,0.65,0.87,1.7,3.0,3069,0.079,1.0
"r[79]",0.65,0.0070,0.42,0.18,0.55,1.5,3572,0.092,1.0
"r[80]",2.0,0.020,1.1,0.62,1.7,4.2,3066,0.079,1.00
"r[81]",0.52,0.0066,0.39,0.11,0.42,1.3,3608,0.093,1.00
"r[82]",0.54,0.0064,0.33,0.16,0.46,1.2,2677,0.069,1.0
"r[83]",1.1,0.010,0.64,0.30,0.92,2.3,3807,0.098,1.00
"r[84]",0.90,0.0068,0.41,0.37,0.84,1.7,3597,0.092,1.00
"r[85]",2.8,0.027,1.5,0.89,2.5,5.5,3119,0.080,1.0
"r[86]",1.9,0.013,0.72,0.86,1.8,3.2,3011,0.077,1.00
"r[87]",0.75,0.0056,0.35,0.29,0.70,1.4,3913,0.10,1.0
"r[88]",0.70,0.0096,0.55,0.13,0.55,1.7,3282,0.084,1.00
"r[89]",0.26,0.0028,0.17,0.069,0.22,0.58,3590,0.092,1.00
"r[90]",8.9,0.033,1.7,6.4,8.8,12,2576,0.066,1.0
"r[91]",0.64,0.0091,0.51,0.12,0.51,1.6,3058,0.079,1.00
"r[92]",0.63,0.0033,0.19,0.35,0.61,0.99,3421,0.088,1.00
"r[93]",1.4,0.014,0.83,0.39,1.2,3.0,3477,0.089,1.00
"r[94]",0.56,0.0080,0.42,0.11,0.44,1.4,2786,0.072,1.0
"r[95]",1.1,0.020,1.1,0.17,0.81,3.2,3016,0.078,1.0
"r[96]",2.8,0.023,1.3,1.1,2.6,5.2,3089,0.079,1.0
