name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"lp__",-3744.63,0.234349,8.16958,-3758.63,-3744.18,-3732.02,1215.26,0.0537767,1.00268
"accept_stat__",0.806285,0.0459269,0.213711,0.443776,0.881237,0.96508,21.653,0.000958169,1.04478
"stepsize__",0.202117,0.0525249,0.0643779,0.155685,0.157518,0.293147,1.50225,6.64762e-05,4.8013e+13
"treedepth__",2.92517,0.278843,1.20117,1,3,4,18.5562,0.000821132,1.05167
"n_leapfrog__",13.3235,2.95606,8.72561,2,12,31,8.71297,0.000385558,1.1005
"divergent__",0.907333,0.0344153,0.289989,0,1,1,71.0003,0.00314184,1.01939
"energy__",3810.57,0.295125,11.5203,3792.29,3810.23,3830.44,1523.76,0.0674278,1.00167
"r[1]",2.3,0.019,0.72,1.3,2.2,3.6,1464,0.065,1.0
"r[2]",0.94,0.0073,0.30,0.51,0.92,1.5,1645,0.073,1.0
"r[3]",2.1,0.029,1.3,0.54,1.9,4.5,1826,0.081,1.0
"r[4]",0.53,0.0063,0.27,0.18,0.48,1.0,1788,0.079,1.0
"r[5]",3.1,0.025,0.97,1.7,2.9,4.8,1467,0.065,1.0
"r[6]",0.81,0.0086,0.40,0.30,0.74,1.6,2120,0.094,1.0
"r[7]",0.57,0.0082,0.35,0.16,0.50,1.3,1782,0.079,1.0
"r[8]",1.1,0.0096,0.34,0.64,1.1,1.7,1233,0.055,1.0
"r[9]",0.33,0.0048,0.21,0.092,0.28,0.71,1871,0.083,1.0
"r[10]",4.9,0.023,0.91,3.5,4.8,6.5,1534,0.068,1.0
"r[11]",1.2,0.011,0.44,0.62,1.2,2.0,1501,0.066,1.00
"r[12]",2.6,0.015,0.64,1.6,2.5,3.7,1792,0.079,1.0
"r[13]",2.5,0.033,1.3,0.76,2.3,5.0,1595,0.071,1.00
"r[14]",0.46,0.0044,0.16,0.23,0.44,0.78,1386,0.061,1.0
"r[15]",0.63,0.0081,0.32,0.21,0.58,1.2,1555,0.069,1.0
"r[16]",3.8,0.020,0.74,2.7,3.8,5.1,1436,0.064,1.0
"r[17]",1.3,0.016,0.67,0.41,1.2,2.6,1728,0.076,1.0
"r[18]",0.38,0.0046,0.19,0.14,0.34,0.74,1732,0.077,1.0
"r[19]",1.5,0.044,1.7,0.20,0.94,4.6,1434,0.063,1.0
"r[20]",2.1,0.012,0.48,1.4,2.0,2.9,1641,0.073,1.0
"r[21]",1.0,0.014,0.53,0.36,0.94,2.0,1475,0.065,1.0
"r[22]",0.86,0.011,0.42,0.32,0.79,1.6,1372,0.061,1.0
"r[23]",1.8,0.014,0.52,1.0,1.7,2.7,1299,0.057,1.0
"r[24]",1.3,0.012,0.51,0.63,1.3,2.3,1716,0.076,1.0
"r[25]",0.73,0.011,0.44,0.21,0.64,1.6,1444,0.064,1.0
"r[26]",0.41,0.0066,0.29,0.100,0.34,0.95,1893,0.084,1.0
"r[27]",0.79,0.0079,0.31,0.36,0.75,1.3,1608,0.071,1.0
"r[28]",1.4,0.042,1.5,0.18,0.90,4.0,1317,0.058,1.0
"r[29]",1.3,0.023,1.0,0.30,1.1,3.3,1880,0.083,1.0
"r[30]",0.94,0.0064,0.29,0.51,0.90,1.5,2085,0.092,1.0
"r[31]",2.0,0.016,0.61,1.1,1.9,3.1,1351,0.060,1.0
"r[32]",7.0,0.046,1.8,4.4,6.9,10,1481,0.066,1.0
"r[33]",0.53,0.0060,0.25,0.20,0.49,0.99,1718,0.076,1.0
"r[34]",0.45,0.0064,0.31,0.10,0.38,1.1,2326,0.10,1.0
"r[35]",1.5,0.011,0.44,0.87,1.5,2.3,1576,0.070,1.0
"r[36]",1.2,0.020,0.82,0.29,1.0,2.8,1732,0.077,1.0
"r[37]",4.6,0.048,2.0,1.9,4.2,8.4,1773,0.078,1.0
"r[38]",3.1,0.021,0.74,1.9,3.0,4.4,1232,0.055,1.0
"r[39]",1.2,0.027,1.1,0.19,0.90,3.3,1546,0.068,1.0
"r[40]",1.9,0.026,1.1,0.52,1.7,4.1,1829,0.081,1.0
"r[41]",1.0,0.024,0.90,0.16,0.74,2.8,1391,0.062,1.0
"r[42]",1.1,0.024,1.00,0.17,0.77,3.0,1711,0.076,1.0
"r[43]",1.3,0.016,0.61,0.53,1.2,2.5,1501,0.066,1.0
"r[44]",1.2,0.016,0.69,0.36,1.0,2.5,1987,0.088,1.0
"r[45]",0.25,0.0031,0.12,0.085,0.23,0.47,1525,0.068,1.0
"r[46]",0.64,0.0070,0.29,0.26,0.60,1.2,1700,0.075,1.0
"r[47]",1.4,0.011,0.42,0.79,1.4,2.2,1601,0.071,1.0
"r[48]",1.7,0.020,0.84,0.63,1.6,3.3,1713,0.076,1.0
"r[49]",0.90,0.016,0.67,0.19,0.73,2.2,1712,0.076,1.0
"r[50]",0.62,0.0053,0.20,0.32,0.59,0.98,1489,0.066,1.0
"r[51]",2.9,0.014,0.58,2.0,2.8,3.9,1685,0.075,1.0
"r[52]",13,0.080,2.9,8.6,13,18,1329,0.059,1.0
"r[53]",1.8,0.030,1.3,0.30,1.6,4.4,1788,0.079,1.0
"r[54]",0.67,0.013,0.51,0.14,0.52,1.7,1665,0.074,1.0
"r[55]",1.7,0.017,0.61,0.88,1.7,2.9,1318,0.058,1.0
"r[56]",2.0,0.027,1.0,0.74,1.8,4.0,1392,0.062,1.0
"r[57]",0.64,0.0073,0.30,0.24,0.59,1.2,1713,0.076,1.00
"r[58]",0.57,0.0083,0.36,0.14,0.50,1.3,1899,0.084,1.0
"r[59]",2.5,0.025,0.97,1.1,2.4,4.2,1490,0.066,1.0
"r[60]",5.5,0.035,1.4,3.5,5.4,8.0,1575,0.070,1.0
"r[61]",1.8,0.015,0.61,0.88,1.7,2.8,1676,0.074,1.0
"r[62]",2.8,0.028,0.99,1.4,2.7,4.6,1223,0.054,1.0
"r[63]",0.43,0.0056,0.22,0.14,0.39,0.86,1590,0.070,1.0
"r[64]",0.47,0.0055,0.22,0.18,0.43,0.89,1548,0.068,1.0
"r[65]",1.9,0.023,0.90,0.76,1.8,3.6,1485,0.066,1.0
"r[66]",1.5,0.015,0.66,0.64,1.5,2.8,1901,0.084,1.0
"r[67]",0.48,0.0064,0.25,0.17,0.44,0.95,1502,0.066,1.00
"r[68]",0.31,0.0046,0.20,0.081,0.26,0.69,1983,0.088,1.0
"r[69]",1.7,0.014,0.62,0.87,1.6,2.9,1930,0.085,1.00
"r[70]",1.0,0.0094,0.39,0.48,0.99,1.8,1713,0.076,1.0
"r[71]",1.0,0.022,0.96,0.18,0.76,2.8,1880,0.083,1.0
"r[72]",1.9,0.019,0.65,0.98,1.8,3.2,1195,0.053,1.0
"r[73]",1.8,0.031,1.2,0.34,1.5,4.1,1604,0.071,1.0
"r[74]",1.1,0.0100,0.37,0.55,1.0,1.7,1348,0.060,1.0
"r[75]",0.99,0.015,0.59,0.27,0.86,2.1,1633,0.072,1.0
"r[76]",3.6,0.021,0.85,2.3,3.5,5.1,1592,0.070,1.0
"r[77]",0.71,0.011,0.46,0.18,0.59,1.6,1664,0.074,1.0
"r[78]",0.58,0.0083,0.34,0.17,0.51,1.2,1669,0.074,1.0
"r[79]",0.69,0.010,0.43,0.20,0.59,1.5,1703,0.075,1.0
"r[80]",0.70,0.013,0.56,0.15,0.53,1.8,1838,0.081,1.0
"r[81]",0.90,0.014,0.62,0.23,0.74,2.1,1894,0.084,1.0
"r[82]",1.1,0.013,0.54,0.36,0.95,2.1,1607,0.071,1.0
"r[83]",0.78,0.012,0.50,0.20,0.67,1.8,1924,0.085,1.0
"r[84]",2.9,0.021,0.84,1.7,2.8,4.5,1638,0.072,1.0
"r[85]",0.72,0.014,0.57,0.14,0.56,1.8,1622,0.072,1.0
"r[86]",0.73,0.010,0.40,0.24,0.65,1.5,1490,0.066,1.0
"r[87]",0.46,0.0064,0.27,0.13,0.39,0.99,1825,0.081,1.0
