name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"lp__",-4097.95,0.187797,8.17991,-4111.75,-4097.6,-4085.13,1897.23,0.0440836,1.00114
"accept_stat__",0.891744,0.00309608,0.147559,0.642236,0.936793,0.998474,2271.46,0.0527791,1.00398
"stepsize__",0.137459,0.00795634,0.00975181,0.128241,0.133185,0.15095,1.50225,3.4906e-05,8.66134e+12
"treedepth__",4.30867,0.0240642,1.10947,2,5,5,2125.65,0.049391,1.00052
"n_leapfrog__",25.2785,0.196555,9.14636,5,31,31,2165.35,0.0503137,1.00036
"divergent__",0.3745,0.00805005,0.484034,0,0,1,3615.38,0.0840062,1.00109
"energy__",4164.17,0.252495,11.5309,4145.65,4163.83,4183.55,2085.54,0.0484591,1.00099
"r[1]",0.51,0.0040,0.28,0.17,0.45,1.0,4753,0.11,1.0
"r[2]",0.62,0.0035,0.23,0.29,0.58,1.0,4459,0.10,1.00
"r[3]",0.99,0.010,0.73,0.20,0.80,2.5,5367,0.12,1.00
"r[4]",0.90,0.0052,0.36,0.40,0.84,1.5,4878,0.11,1.0
"r[5]",1.7,0.014,0.84,0.51,1.6,3.2,3714,0.086,1.0
"r[6]",1.1,0.010,0.58,0.35,1.1,2.2,3390,0.079,1.00
"r[7]",1.3,0.0084,0.58,0.54,1.2,2.4,4770,0.11,1.0
"r[8]",0.61,0.0038,0.26,0.26,0.57,1.1,4653,0.11,1.0
"r[9]",1.2,0.0065,0.47,0.54,1.1,2.0,5197,0.12,1.0
"r[10]",2.4,0.0080,0.56,1.6,2.4,3.4,4833,0.11,1.00
"r[11]",1.2,0.0061,0.42,0.66,1.2,2.0,4693,0.11,1.00
"r[12]",1.1,0.0051,0.38,0.60,1.1,1.8,5462,0.13,1.00
"r[13]",0.72,0.0075,0.54,0.14,0.58,1.8,5243,0.12,1.0
"r[14]",1.8,0.0058,0.38,1.2,1.8,2.5,4368,0.10,1.0
"r[15]",2.2,0.010,0.68,1.2,2.1,3.4,4517,0.10,1.0
"r[16]",1.4,0.0063,0.44,0.73,1.3,2.2,5024,0.12,1.0
"r[17]",8.1,0.027,1.9,5.3,8.0,11,5027,0.12,1.00
"r[18]",4.9,0.014,0.91,3.5,4.8,6.5,4234,0.098,1.0
"r[19]",1.6,0.036,1.9,0.19,1.0,5.1,2938,0.068,1.0
"r[20]",1.1,0.0053,0.36,0.61,1.1,1.8,4659,0.11,1.0
"r[21]",1.8,0.010,0.75,0.77,1.7,3.2,5134,0.12,1.0
"r[22]",1.9,0.011,0.69,0.98,1.9,3.2,4184,0.097,1.0
"r[23]",0.48,0.0033,0.24,0.18,0.44,0.93,5078,0.12,1.00
"r[24]",1.6,0.0072,0.53,0.81,1.5,2.5,5351,0.12,1.00
"r[25]",0.65,0.0051,0.37,0.20,0.57,1.4,5145,0.12,1.0
"r[26]",0.60,0.0054,0.38,0.15,0.52,1.3,5000,0.12,1.0
"r[27]",0.57,0.0037,0.26,0.23,0.53,1.0,4747,0.11,1.0
"r[28]",5.2,0.066,4.3,0.93,4.0,14,4267,0.099,1.0
"r[29]",0.82,0.011,0.70,0.15,0.61,2.2,3859,0.090,1.00
"r[30]",0.55,0.0030,0.22,0.25,0.52,0.96,5174,0.12,1.00
"r[31]",0.29,0.0028,0.18,0.080,0.25,0.63,3980,0.092,1.0
"r[32]",0.61,0.0059,0.36,0.18,0.54,1.3,3795,0.088,1.0
"r[33]",1.6,0.0066,0.47,0.91,1.5,2.4,4957,0.12,1.00
"r[34]",0.87,0.0072,0.49,0.28,0.76,1.8,4619,0.11,1.0
"r[35]",1.7,0.0071,0.47,0.99,1.6,2.5,4382,0.10,1.0
"r[36]",0.59,0.0068,0.45,0.12,0.47,1.5,4449,0.10,1.00
"r[37]",0.95,0.010,0.71,0.19,0.78,2.3,4578,0.11,1.0
"r[38]",2.6,0.0097,0.68,1.6,2.6,3.9,4996,0.12,1.00
"r[39]",3.0,0.026,1.8,0.84,2.6,6.4,4628,0.11,1.0
"r[40]",0.77,0.0073,0.50,0.20,0.65,1.7,4599,0.11,1.00
"r[41]",1.8,0.021,1.5,0.35,1.4,4.6,4723,0.11,1.00
"r[42]",1.9,0.026,1.7,0.32,1.5,5.1,4247,0.099,1.0
"r[43]",0.44,0.0046,0.31,0.098,0.36,1.0,4640,0.11,1.0
"r[44]",1.4,0.012,0.78,0.44,1.3,2.9,4429,0.10,1.0
"r[45]",0.29,0.0021,0.13,0.12,0.27,0.55,4257,0.099,1.0
"r[46]",0.65,0.0044,0.29,0.27,0.61,1.2,4245,0.099,1.0
"r[47]",2.3,0.0081,0.57,1.5,2.3,3.4,4974,0.12,1.0
"r[48]",3.4,0.018,1.2,1.7,3.3,5.6,4726,0.11,1.0
"r[49]",0.75,0.0088,0.59,0.14,0.59,1.9,4555,0.11,1.0
"r[50]",1.3,0.0042,0.30,0.82,1.2,1.8,5282,0.12,1.00
"r[51]",0.50,0.0024,0.17,0.26,0.48,0.80,4657,0.11,1.0
"r[52]",2.5,0.012,0.83,1.3,2.4,4.0,4550,0.11,1.00
"r[53]",0.38,0.0043,0.27,0.089,0.32,0.92,4043,0.094,1.00
"r[54]",0.64,0.0072,0.49,0.12,0.51,1.6,4619,0.11,1.00
"r[55]",0.87,0.0055,0.40,0.35,0.81,1.6,5103,0.12,1.0
"r[56]",1.1,0.0093,0.62,0.33,0.94,2.3,4384,0.10,1.0
"r[57]",1.1,0.0054,0.40,0.55,1.1,1.8,5535,0.13,1.0
"r[58]",0.91,0.0064,0.47,0.31,0.83,1.8,5361,0.12,1.00
"r[59]",0.69,0.0054,0.41,0.19,0.61,1.5,5547,0.13,1.0
"r[60]",1.8,0.0087,0.64,0.85,1.7,2.9,5406,0.13,1.00
"r[61]",3.3,0.011,0.76,2.1,3.2,4.6,4611,0.11,1.00
"r[62]",0.55,0.0054,0.36,0.13,0.46,1.3,4569,0.11,1.00
"r[63]",3.0,0.0097,0.69,2.0,2.9,4.2,4957,0.12,1.0
"r[64]",1.8,0.0067,0.48,1.1,1.7,2.6,5042,0.12,1.00
"r[65]",0.74,0.0068,0.48,0.18,0.62,1.7,4943,0.11,1.0
"r[66]",2.7,0.012,0.87,1.4,2.6,4.2,5140,0.12,1.0
"r[67]",0.88,0.0053,0.38,0.36,0.83,1.6,5248,0.12,1.00
"r[68]",1.5,0.0077,0.56,0.70,1.4,2.5,5211,0.12,1.00
"r[69]",2.3,0.012,0.78,1.2,2.2,3.7,4479,0.10,1.00
"r[70]",3.0,0.011,0.75,1.9,2.9,4.3,4534,0.11,1.00
"r[71]",1.6,0.022,1.5,0.22,1.1,4.5,4652,0.11,1.00
"r[72]",6.8,0.020,1.5,4.6,6.7,9.4,5237,0.12,1.0
"r[73]",1.1,0.013,0.83,0.20,0.86,2.7,3914,0.091,1.0
"r[74]",0.34,0.0024,0.17,0.12,0.31,0.66,5306,0.12,1.0
"r[75]",5.1,0.022,1.6,2.8,4.9,7.8,4816,0.11,1.0
"r[76]",0.53,0.0039,0.28,0.18,0.48,1.1,5169,0.12,1.0
"r[77]",1.3,0.010,0.69,0.45,1.2,2.7,4491,0.10,1.0
"r[78]",1.0,0.0073,0.52,0.36,0.91,2.0,4995,0.12,1.0
"r[79]",0.96,0.0092,0.56,0.29,0.85,2.0,3730,0.087,1.0
"r[80]",1.4,0.014,0.94,0.32,1.2,3.2,4224,0.098,1.0
"r[81]",3.1,0.020,1.4,1.2,2.9,5.8,5200,0.12,1.0
"r[82]",1.0,0.0078,0.54,0.33,0.91,2.0,4707,0.11,1.0
"r[83]",2.7,0.016,1.1,1.1,2.5,4.8,5014,0.12,1.0
"r[84]",0.33,0.0031,0.22,0.083,0.27,0.75,4908,0.11,1.0
"r[85]",5.5,0.031,2.3,2.5,5.2,9.7,5301,0.12,1.0
"r[86]",0.94,0.0064,0.46,0.34,0.86,1.8,5138,0.12,1.00
"r[87]",1.8,0.0093,0.62,0.91,1.7,2.9,4374,0.10,1.0
"r[88]",1.0,0.010,0.68,0.24,0.83,2.3,4585,0.11,1.0
"r[89]",4.3,0.013,0.96,2.9,4.2,6.0,5498,0.13,1.00
"r[90]",0.78,0.0063,0.39,0.28,0.71,1.5,3728,0.087,1.00
"r[91]",0.98,0.010,0.76,0.20,0.79,2.4,5444,0.13,1.0
"r[92]",0.83,0.0036,0.23,0.49,0.80,1.3,4176,0.097,1.0
"r[93]",0.88,0.0092,0.62,0.21,0.73,2.1,4515,0.10,1.0
"r[94]",0.56,0.0058,0.44,0.11,0.45,1.4,5718,0.13,1.00
"r[95]",1.0,0.016,0.98,0.16,0.75,2.9,3666,0.085,1.00
"r[96]",0.89,0.0089,0.62,0.21,0.75,2.2,4796,0.11,1.0
"r[97]",0.58,0.0046,0.33,0.18,0.51,1.2,5133,0.12,1.0
"r[98]",0.91,0.0067,0.46,0.32,0.83,1.8,4804,0.11,1.00
"r[99]",0.96,0.0092,0.65,0.22,0.79,2.2,5057,0.12,1.00
"r[100]",1.3,0.021,1.3,0.17,0.85,3.7,3881,0.090,1.00
"r[101]",0.61,0.0051,0.34,0.19,0.54,1.3,4423,0.10,1.0
"r[102]",1.9,0.010,0.75,0.84,1.8,3.3,5154,0.12,1.00
"r[103]",1.5,0.019,1.2,0.24,1.1,3.9,4087,0.095,1.0
"r[104]",1.5,0.0056,0.40,0.94,1.5,2.2,4972,0.12,1.0
"r[105]",1.5,0.0084,0.59,0.64,1.4,2.5,4815,0.11,1.0
"r[106]",1.4,0.0074,0.53,0.62,1.3,2.3,5067,0.12,1.0
"r[107]",6.1,0.024,1.6,3.7,5.9,9.0,4614,0.11,1.0
"r[108]",0.47,0.0032,0.22,0.18,0.44,0.89,4707,0.11,1.0
"r[109]",0.89,0.010,0.69,0.16,0.70,2.3,4550,0.11,1.0
"r[110]",2.8,0.0089,0.63,1.9,2.8,3.9,4953,0.12,1.00
"r[111]",2.2,0.040,2.5,0.25,1.4,7.2,3870,0.090,1.0
"r[112]",2.5,0.012,0.83,1.3,2.4,4.1,4455,0.10,1.0
"r[113]",2.3,0.018,1.4,0.65,2.0,4.9,5409,0.13,1.0
"r[114]",7.0,0.040,2.5,3.6,6.6,12,4070,0.095,1.0
"r[115]",1.2,0.015,1.0,0.20,0.86,3.2,4515,0.10,1.0
"r[116]",11,0.026,1.8,7.9,10,14,4693,0.11,1.0
"r[117]",1.4,0.017,1.2,0.23,1.1,3.8,5006,0.12,1.00
"r[118]",0.75,0.0078,0.54,0.16,0.61,1.8,4815,0.11,1.0
"r[119]",3.4,0.018,1.3,1.6,3.3,5.8,5194,0.12,1.00
"r[120]",6.0,0.015,1.1,4.5,5.9,7.9,4725,0.11,1.0
