name,Mean,MCSE,StdDev,5%,50%,95%,N_Eff,N_Eff/s,R_hat
"lp__",-3480.22,0.279745,8.48595,-3495.01,-3479.84,-3466.93,920.19,0.019808,1.00491
"accept_stat__",0.827055,0.024284,0.24825,0.139154,0.93183,0.997253,104.505,0.00224956,1.03155
"stepsize__",0.170387,0.0142914,0.0175165,0.150122,0.168185,0.192855,1.50225,3.23374e-05,1.50613e+13
"treedepth__",4.664,0.1036,0.826973,3,5,5,63.7181,0.00137159,1.03574
"n_leapfrog__",28.133,1.06874,7.29746,11,31,31,46.6232,0.00100361,1.03453
"divergent__",0.102333,0.0188659,0.303111,0,0,1,258.137,0.00555664,1.01755
"energy__",3546.21,0.323161,11.6041,3527.91,3545.92,3565.99,1289.38,0.0277552,1.00274
"r[1]",0.41,0.0025,0.20,0.13,0.38,0.78,6429,0.14,1.0
"r[2]",0.40,0.0019,0.15,0.19,0.38,0.67,6510,0.14,1.00
"r[3]",1.3,0.018,0.99,0.22,1.1,3.2,3025,0.065,1.0
"r[4]",1.5,0.011,0.50,0.81,1.5,2.5,1963,0.042,1.0
"r[5]",5.5,0.028,1.3,3.6,5.4,7.9,2058,0.044,1.0
"r[6]",0.33,0.0051,0.24,0.074,0.27,0.82,2230,0.048,1.0
"r[7]",0.64,0.010,0.39,0.17,0.56,1.4,1359,0.029,1.0
"r[8]",4.7,0.013,0.87,3.4,4.7,6.2,4611,0.099,1.00
"r[9]",0.72,0.0074,0.34,0.25,0.67,1.4,2134,0.046,1.0
"r[10]",0.98,0.0035,0.29,0.56,0.95,1.5,6842,0.15,1.0
"r[11]",1.3,0.0053,0.41,0.69,1.2,2.0,6008,0.13,1.00
"r[12]",2.0,0.012,0.44,1.4,2.0,2.8,1384,0.030,1.0
"r[13]",0.81,0.0087,0.56,0.19,0.67,1.9,4218,0.091,1.0
"r[14]",1.7,0.0075,0.35,1.1,1.6,2.3,2159,0.046,1.0
"r[15]",1.9,0.0097,0.53,1.1,1.8,2.8,2934,0.063,1.0
"r[16]",1.5,0.0069,0.41,0.95,1.5,2.3,3608,0.078,1.0
"r[17]",1.4,0.041,0.79,0.47,1.3,2.8,365,0.0079,1.0
"r[18]",4.7,0.011,0.89,3.4,4.6,6.2,6111,0.13,1.00
"r[19]",1.8,0.039,2.5,0.21,1.1,5.7,3878,0.083,1.0
"r[20]",0.96,0.0044,0.29,0.54,0.93,1.5,4343,0.093,1.0
"r[21]",4.1,0.017,1.2,2.3,4.0,6.3,4944,0.11,1.0
"r[22]",2.1,0.018,0.69,1.2,2.0,3.4,1524,0.033,1.0
"r[23]",1.2,0.0047,0.36,0.67,1.1,1.8,5834,0.13,1.00
"r[24]",2.4,0.0063,0.56,1.6,2.3,3.4,7865,0.17,1.0
"r[25]",0.38,0.0034,0.26,0.089,0.31,0.87,5624,0.12,1.0
"r[26]",0.64,0.0056,0.45,0.14,0.53,1.5,6494,0.14,1.0
"r[27]",0.63,0.0036,0.26,0.28,0.59,1.1,5186,0.11,1.00
"r[28]",4.7,0.059,4.3,0.64,3.4,13,5281,0.11,1.0
"r[29]",2.0,0.048,1.4,0.52,1.7,4.9,890,0.019,1.0
"r[30]",2.1,0.011,0.50,1.3,2.1,2.9,1995,0.043,1.0
"r[31]",2.1,0.015,0.62,1.1,2.0,3.2,1710,0.037,1.0
"r[32]",1.6,0.017,0.73,0.62,1.4,2.9,1883,0.041,1.0
"r[33]",0.35,0.0037,0.21,0.10,0.31,0.75,3136,0.068,1.0
"r[34]",2.4,0.013,0.75,1.4,2.3,3.8,3504,0.075,1.0
"r[35]",0.62,0.0062,0.25,0.29,0.58,1.1,1666,0.036,1.0
"r[36]",2.0,0.016,1.00,0.77,1.8,3.9,3741,0.081,1.0
"r[37]",0.55,0.0053,0.41,0.12,0.43,1.3,5939,0.13,1.00
"r[38]",0.50,0.0078,0.23,0.20,0.46,0.93,886,0.019,1.0
"r[39]",0.75,0.014,0.64,0.14,0.57,1.9,2028,0.044,1.0
"r[40]",2.8,0.032,1.3,1.0,2.6,5.0,1583,0.034,1.0
"r[41]",0.93,0.040,0.89,0.15,0.66,2.6,497,0.011,1.0
"r[42]",1.1,0.013,1.0,0.18,0.76,3.0,5932,0.13,1.0
"r[43]",0.40,0.0039,0.27,0.10,0.33,0.92,4633,0.100,1.0
"r[44]",2.2,0.014,1.0,0.85,1.9,4.1,5818,0.13,1.00
"r[45]",0.93,0.0077,0.32,0.45,0.91,1.5,1740,0.037,1.0
"r[46]",31,0.17,7.4,21,29,44,1854,0.040,1.0
"r[47]",0.83,0.0047,0.30,0.39,0.80,1.4,4046,0.087,1.0
"r[48]",1.3,0.024,1.2,0.21,0.91,3.8,2633,0.057,1.0
"r[49]",0.80,0.013,0.63,0.13,0.62,2.0,2278,0.049,1.0
"r[50]",0.58,0.0037,0.19,0.30,0.56,0.93,2738,0.059,1.0
"r[51]",0.16,0.0010,0.084,0.056,0.15,0.32,6996,0.15,1.0
"r[52]",1.4,0.021,0.48,0.77,1.3,2.3,500,0.011,1.0
"r[53]",0.64,0.0065,0.34,0.21,0.58,1.3,2707,0.058,1.0
"r[54]",7.9,0.023,2.1,4.8,7.7,12,7933,0.17,1.0
"r[55]",0.61,0.0088,0.29,0.23,0.56,1.2,1116,0.024,1.0
"r[56]",1.3,0.0094,0.66,0.54,1.2,2.6,4865,0.10,1.0
"r[57]",0.41,0.0048,0.20,0.15,0.38,0.79,1719,0.037,1.0
"r[58]",0.32,0.0040,0.21,0.085,0.28,0.72,2887,0.062,1.0
"r[59]",1.3,0.0094,0.56,0.49,1.2,2.3,3486,0.075,1.0
"r[60]",0.98,0.015,0.51,0.28,0.90,1.9,1177,0.025,1.0
"r[61]",1.0,0.0066,0.40,0.50,0.99,1.8,3772,0.081,1.0
